,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,1.0,0.6315801324459632,0.23399577520778642,0.31999871935434665,-0.5302874268443584,0.40213102127409556,-0.5338938569962488,-0.41101874705557456,0.735262000281547,0.13427036398534142,0.34688182530951833,0.3947933137205261,-0.1841427996380198,0.06819867083494695,0.49940320925166426,-0.3075938669714944,0.37222873390364186,0.6227936719700747,-0.6557564503360284,-0.499867274428576,-0.4609787753659911,0.3264771234597796,-0.41271788463840914,0.6218773876353336,-0.6205781913617648,-0.6944928535837819,-0.017914461305530188,-0.7604001290055632,-0.45065121667930735,0.6114968867926314,0.24613803568300432,-0.044852553276776945,0.47577233941804825,-0.27742382022223927,0.0236756274120547,-0.5881308960902003,0.06637414920717295,-0.45200825119766036,-0.5542437292132318,0.7944083272771794,0.7479697864246981,-0.07784240413729228,-0.6076656461839756,0.5961105146870119,0.4740189562635596,0.47527407033094937,0.577076428180608,0.30477158758736955,0.5991699082364006,0.23780463813505198,-0.8003696636207384
1,0.6315801324459632,1.0,0.44612608158402983,0.582116628927894,0.01743527124540583,0.7959971979049761,-0.808996953278055,-0.2504000934040176,0.5287757138718474,0.665960447928706,0.7442062764848363,0.7954631963389662,0.06936709527836918,-0.3721168914048305,0.8944206394989818,-0.05985824837072611,0.7466796574508352,0.9057394221426102,-0.733695653573034,-0.10593054112898685,-0.8804016920653025,0.7577556987991164,-0.8493166446487821,0.8016506410426698,-0.6386457870661062,-0.8513190843576516,0.4435007559576277,-0.6554233012650185,-0.8414424393800902,0.726399041947448,0.7509932274537052,-0.4324405469409923,0.8003021445257008,0.08520368841507928,-0.5970600127634537,-0.15470278402760856,0.66602227537404,-0.830601440025151,-0.8608193054155021,0.8361946038367173,0.8144298999741094,-0.49661256829451195,-0.7238281894979155,0.8603447202358646,0.6659152588144828,0.7930320413059578,0.8229807626992881,0.6406425974822215,0.8940062655341727,0.5527796652577098,-0.832612808433658
2,0.23399577520778642,0.44612608158402983,1.0,-0.136059799706091,0.3376365575787402,0.5312569857868077,-0.1738866704280181,0.30891694625516275,-0.1341701930026461,0.556981112274074,0.4182946490593106,0.6229045081990587,-0.2678483173318048,-0.4727216660061221,0.6247479216787561,0.0020067382203822824,0.4078953805786297,0.4587315532157814,-0.22435363689365015,-0.02613300009070752,-0.40599925934976966,0.5693643726559866,-0.5249316207018642,0.6413585969179242,-0.18800245353672923,-0.5382207625409879,-0.005941339612968221,-0.16039379474432142,-0.2685256849223069,0.6850493103443702,0.3387703842736921,-0.10432078102962923,0.6113205323191767,0.02361805875511458,-0.39312952239531807,-0.28863901942809606,0.44000823566005876,-0.6309124624080253,-0.21261258513023976,0.5385596027041284,0.34500733809278,-0.2216553135702775,-0.6764791065893142,0.21624866320056052,0.6719002307966436,0.4838233205200308,0.44201438508324925,0.5243693800344482,0.6358844431894876,0.7407884346256379,-0.3105257049670846
3,0.31999871935434665,0.582116628927894,-0.136059799706091,1.0,-0.08756078658887502,0.44689065869373346,-0.6599876837526949,-0.41735211947884887,0.5261066227224065,0.3396215146034708,0.5019639318339901,0.34796183206366976,0.39918433779428697,-0.055402106580545084,0.4103581521083585,0.07419328690741776,0.4464603536418393,0.5510293220958828,-0.5598642567338677,0.06903669513129569,-0.6080149692119895,0.36998030669380605,-0.5039080830831781,0.2709630276145574,-0.4706584857669074,-0.3880808440041788,0.5164944322293117,-0.43416118979530355,-0.7035655564350709,0.13199031768014835,0.581590776041085,-0.5102701850559473,0.32792528883175737,0.18678804300849172,-0.47076296546560226,0.1624962588483483,0.43793180676911475,-0.3424526623811222,-0.7119241849486146,0.3625527094097095,0.4967083172376674,-0.3931265456965069,-0.15272880542056705,0.6847731158321408,0.14194753582187036,0.4529110357049517,0.5011942115596314,0.2691231764713744,0.3873704852378186,-0.0006770173732351763,-0.5285168815064238
4,-0.5302874268443584,0.01743527124540583,0.3376365575787402,-0.08756078658887502,1.0,0.3544837334311078,0.008607498210359029,0.5112074543614009,-0.6049059960089407,0.5667221239350134,0.3314581637200195,0.40005844169953975,0.14415719081373546,-0.6951031196786688,0.2664632323124779,0.4824445265063462,0.21049338554951538,0.06905056708361708,0.15364883493275647,0.6714289940345073,-0.17292230156099078,0.44978888521451876,-0.33510335729807567,0.04596089457759561,0.1531906527291353,0.1414970358267448,0.35027063071441233,0.4988624121458207,-0.09722245989529957,0.045515661832943394,0.36577842328221416,-0.3870370004429196,0.26519397518624643,0.5699588717177814,-0.5913092947747097,0.43007346146947806,0.6165392540639405,-0.3168342329757243,0.03706497836873677,-0.19181182114659887,-0.26538156791303796,-0.2173614795778219,-0.03938539145411619,-0.08477166008991689,0.11990874818274096,0.26361438948250715,0.1044363563579409,0.36014487061589767,0.14902058461864862,0.49205092323169797,0.3043246059219322
5,0.40213102127409556,0.7959971979049761,0.5312569857868077,0.44689065869373346,0.3544837334311078,1.0,-0.7584072183681249,0.021138816860675647,0.33975036610620685,0.8171538477456557,0.8590198013382379,0.9306265209456521,0.03713428461581689,-0.6747456034358646,0.8805902523059064,0.2128930354282297,0.7461852238350327,0.8893686386660642,-0.7002503415561677,0.20798005644084477,-0.8540292415554588,0.9325548614174364,-0.9393426630311426,0.8079582326757565,-0.6567689489440243,-0.6938889647974573,0.5358104390067525,-0.38109095007603966,-0.7613103068261374,0.6972971945424106,0.8177521460249022,-0.6187838820766197,0.8893392962886517,0.35926998408653144,-0.7172863258760608,-0.06712632813109025,0.8505882040035524,-0.9052867112019823,-0.7514256772275576,0.6667798144959662,0.6181890200108823,-0.44298919331176784,-0.7201280790293872,0.6734423422322584,0.662710028693985,0.9384444934592907,0.8838649775080114,0.8413490867572183,0.8718491255303279,0.76420852858978,-0.6511763841593001
6,-0.5338938569962488,-0.808996953278055,-0.1738866704280181,-0.6599876837526949,0.008607498210359029,-0.7584072183681249,1.0,0.2897135718994344,-0.6240893393669262,-0.5789948116417803,-0.779954999321477,-0.7050397870236231,-0.10680225162167671,0.3311402905023122,-0.7277483948359313,-0.08911818856850905,-0.6774750312589862,-0.8508404725639496,0.7405705365645602,0.004184685521963162,0.8174438232606194,-0.7242652253702412,0.7999652089513161,-0.6843100997587084,0.6747078724376614,0.7114086529869009,-0.6224195513052627,0.6078525079761147,0.8130948045221217,-0.5655553021760129,-0.7696395599072255,0.5639800795418932,-0.7025635042641346,-0.1824114022994826,0.5394553483450414,0.015736538498449026,-0.6460894063063608,0.7264133809238507,0.8483605702167678,-0.6538133540757691,-0.7055790636750756,0.4344068523355645,0.5726728250503372,-0.7920874248827205,-0.4543603087739646,-0.8018993342718608,-0.8424673156941314,-0.6078424219027685,-0.7615742959367359,-0.3992113698569552,0.7742510634476717
7,-0.41101874705557456,-0.2504000934040176,0.30891694625516275,-0.41735211947884887,0.5112074543614009,0.021138816860675647,0.2897135718994344,1.0,-0.5517334423954918,0.09863330506912578,-0.01723402831503455,0.09265018585041761,-0.421443660664657,-0.4735205620355406,-0.03453284026964641,0.48521365432183916,-0.09616636747374735,-0.21403963997901018,0.3548953280680449,0.45025028077977225,0.22220505812880276,0.14309335012037755,0.015939161069153777,0.016366438068923465,0.20473336521132915,0.17907334842058337,0.030775202537744777,0.40884739093106853,0.33484174675058614,0.13415007466068563,0.05456652626030731,-0.07868331417959692,0.10604717736864473,0.23564056755921384,-0.08288495597139071,0.1550092689922939,0.19570189859190143,-0.09505736930719388,0.3242307028314458,-0.23339018040139647,-0.4630641028501521,0.21410546723995064,-0.12634681523138072,-0.3972804922182042,0.027581071990306814,0.03034511006060612,-0.01060956729413314,0.20197672854640414,-0.036078304869833315,0.356957683214642,0.3737243985377801
8,0.735262000281547,0.5287757138718474,-0.1341701930026461,0.5261066227224065,-0.6049059960089407,0.33975036610620685,-0.6240893393669262,-0.5517334423954918,1.0,-0.0014288134725793905,0.3248208260220047,0.23344405369624235,-0.027027361441373552,0.19828565487772393,0.30497485126821144,-0.23042766919804392,0.3145198121307679,0.5317570681444579,-0.684307057545888,-0.4479022519216196,-0.4565750377133095,0.2268786179630455,-0.3204948816715446,0.4487786155796013,-0.6416806266427025,-0.5678309282642853,0.17827334854489324,-0.7449866771092318,-0.4558449529975839,0.3436500083285793,0.26256573338784894,-0.1630388057942014,0.34773562291110877,-0.2338369653959501,0.032745264558520074,-0.3784719988351917,0.0276119201254091,-0.3005604208673095,-0.612027784950805,0.5725881534742043,0.6443916810944953,-0.10361362847145389,-0.3539423362532507,0.5830559192071482,0.24441733225742057,0.39900645006242674,0.5305858144830471,0.19968982662350812,0.40716749642345523,-0.03580900093607229,-0.7583072825975511
9,0.13427036398534142,0.665960447928706,0.556981112274074,0.3396215146034708,0.5667221239350134,0.8171538477456557,-0.5789948116417803,0.09863330506912578,-0.0014288134725793905,1.0,0.7782425008248255,0.8390593217060334,0.18516906969274602,-0.6761168977908594,0.8109722677154901,0.1693879634806665,0.6583956793305129,0.6939066075538717,-0.49334188791646444,0.2792248092675166,-0.7556429255744467,0.8373943672566009,-0.8314491171982241,0.6066894863511219,-0.3560057453323145,-0.49417826687268945,0.5023481847248529,-0.11157350587450846,-0.6812804359818322,0.5318088987465287,0.7042164850041501,-0.5012942052802061,0.7562031276027668,0.48628944787390327,-0.8078745093151622,0.13377517109359185,0.8474830618128983,-0.8047896182860833,-0.5659170075251464,0.4665230759940084,0.41450623577068935,-0.5653057630975095,-0.5121893606450283,0.5316479320572258,0.573334474025062,0.7282271810564049,0.6250212106205297,0.6932129650415143,0.7381410544678366,0.704124135376413,-0.3707866553468178
