epochs,optimizer,batch_size,layer_2,preweight,trialJobId,dropout,reward,layer_1,regularization,train_frac,learning_rate,activation,test_frac
200,SGD,50,185,2,jhbMo,0.17376045889882447,0.5379877636649074,157,0.031134781779003782,0.7,0.010730137199338899,elu,0.15
200,SGD,100,29,6,RxYJ8,0.02670997081546561,0.5275974185420872,182,0.025596811933824497,0.7,0.01697205353639876,relu,0.15
200,adam,10,53,3,fdd0h,0.25413117979760746,0.50225113196953,83,0.05988473841082331,0.7,0.49257776893608574,elu,0.15
200,SGD,100,56,5,ZfRUP,0.04248840334073524,0.48455736141227507,107,0.006816131903675885,0.7,1.928834515718828e-05,tanh,0.15
200,SGD,10,20,5,kwlUE,0.19835409710557123,0.5293028112843187,98,0.01570599784996184,0.7,0.000140726139844387,elu,0.15
200,adam,5,121,4,ZxYgm,0.06984533121920952,0.5189850623911438,89,0.013184176134679561,0.7,0.053980313573240846,relu,0.15
200,SGD,100,69,6,jO5BJ,0.28341135178870785,0.6253724990691775,193,0.00869874187405736,0.7,0.10691770302358036,elu,0.15
200,SGD,10,38,7,vhWMW,0.07936965141357531,0.6277040921256465,133,0.0038548677189921294,0.7,0.003942600250334602,tanh,0.15
200,adam,30,137,6,sxwa3,0.1277302158752362,0.6069829870909353,142,0.0001909179511331953,0.7,0.0016308400198554885,relu,0.15
200,SGD,100,10,4,Hr7uv,0.21507959291822215,0.5776378100148977,94,0.06710784378643195,0.7,0.13827767448715322,elu,0.15
200,SGD,50,49,5,QxijP,0.18287020489548322,0.6053340643307792,163,0.03326555607025146,0.7,0.039193845443781024,tanh,0.15
200,adam,10,25,8,XJaZE,0.054774028151094334,0.5014463112236491,115,0.04036876063535863,0.7,0.2735251252088099,elu,0.15
200,SGD,100,44,3,dYo9f,0.20774652397172372,0.4816296663061027,63,0.08488374017499273,0.7,0.020600215639508996,relu,0.15
200,SGD,10,34,7,RmwuD,0.1666663222007747,0.6222792208188948,69,0.018047934782254985,0.7,0.16724575382041734,elu,0.15
200,adam,70,17,6,R3Da4,0.14714373775885353,0.625897184442447,169,0.04376945226761167,0.7,3.2903355973448465e-05,tanh,0.15
200,SGD,5,61,5,pbPKh,0.11226860671344684,0.5329104247967174,151,0.021032884538286514,0.7,0.00030178706446463185,relu,0.15
200,SGD,100,10,4,PhfBD,0.09090824590184046,0.5267035420401536,129,0.0113481689755012,0.7,0.001027372493299863,elu,0.15
200,adam,10,75,6,AFlWu,0.10022918448027307,0.52233316112462,79,0.027709445336055915,0.7,0.0649571761913521,tanh,0.15
200,SGD,30,90,5,iY607,0.13521683468800166,0.6410167846408502,112,0.023989457137696943,0.7,0.013790144574544817,elu,0.15
200,SGD,100,40,7,OKePH,0.0004912923002467068,0.5918597353309885,119,0.04887131399062007,0.7,0.028474166567660063,relu,0.15
200,adam,50,28,4,jfObH,0.12557635934212724,0.4962866610666429,123,0.005736761256281899,0.7,0.4868502613865667,elu,0.15
200,SGD,10,82,3,B5HXm,0.23840445763499435,0.5993308326450644,103,0.09355613199985252,0.7,0.0091348225666385,tanh,0.15
200,SGD,70,15,2,w8uT3,0.36936397908072616,0.5693578360928053,137,0.0026987129767325224,0.7,0.08536781730110195,relu,0.15
200,adam,100,51,5,Tpdwo,0.15585776518320857,0.6480497529909461,180,0.009748408823377562,0.7,0.005367512137793703,elu,0.15
200,SGD,10,67,6,sGGwn,0.03707593514094608,0.5911788582619893,154,0.01922515866294111,0.7,0.35227447228392444,tanh,0.15
200,SGD,5,21,8,RTu6X,0.177295758832203,0.565810494642587,132,0.05795411010017453,0.7,0.19685524530622622,elu,0.15
200,adam,100,32,7,T8ZmX,0.06335798436367285,0.537318418902542,127,0.01588125262090481,0.7,0.049569385154421775,relu,0.15
200,SGD,10,47,4,py4BF,0.22596897204754512,0.519395612510856,108,0.013446869653363993,0.7,0.0006043632134712425,elu,0.15
200,SGD,30,58,5,gjbQv,0.19070890960550163,0.6256408129110582,147,0.007974193471713553,0.7,0.10608426307122269,tanh,0.15
200,adam,100,111,6,EkqQm,0.0773566914127831,0.5891041017054908,173,0.04633195949802703,0.7,0.03499322897860543,relu,0.15
200,SGD,50,63,8,HPDUu,0.16225494842282887,0.44965168720678517,99,0.030459317066286715,0.7,5.058093817497043e-05,elu,0.15
200,SGD,10,104,6,Fr4Oi,0.018664061378556855,0.5843420666977373,90,0.02229566283207979,0.7,0.2901389778764058,tanh,0.15
200,adam,100,13,7,Kzmwb,0.04752535404572385,0.6297261193738918,57,0.02672001018140422,0.7,0.006945882534289767,elu,0.15
200,SGD,70,73,4,yItWH,0.10155170702130373,0.5887071961254551,164,0.05181125972831094,0.7,0.024161327801338343,relu,0.15
200,SGD,10,25,5,DmDU4,0.14499800260165047,0.6015981152995884,77,0.06289665943819751,0.7,0.1508679618634834,elu,0.15
200,adam,5,37,5,TW2j9,0.08321928626868211,0.6475238018706942,158,0.0045394493230340935,0.7,0.0026687377168092725,tanh,0.15
200,SGD,100,43,3,Pbii6,0.11879764124549966,0.42988765758959674,140,0.03500971638410322,0.7,2.964148835681054e-06,relu,0.15
200,SGD,10,98,6,EWnra,0.13798838343263703,0.6013290659372232,118,0.017351736492281222,0.7,0.003524986459331784,elu,0.15
200,adam,30,54,2,Y9gcf,0.1108505319207371,0.63212926728484,186,0.00039574085090903627,0.7,0.0007439439367320702,tanh,0.15
200,SGD,100,30,4,BxLQb,0.26317631993309293,0.6089492733696298,113,0.011882838911044436,0.7,0.23646026318290875,elu,0.15
200,SGD,10,79,5,vxLRO,0.05771822246223944,0.5253840625817506,143,0.03776211023384939,0.7,0.0002080765271460488,relu,0.15
200,adam,50,17,6,iBafd,0.20369707588054253,0.505665130267461,123,0.0023668961342907945,0.7,0.4152636471708175,elu,0.15
200,SGD,70,10,7,o3T2O,0.09401975235280019,0.623782854583274,87,0.007096120136640825,0.7,0.017846354941860577,tanh,0.15
200,SGD,100,118,4,jH04D,0.0294236807208495,0.477433299574216,134,0.01502250638504398,0.7,9.338860959269331e-05,relu,0.15
200,adam,10,23,3,hCGIj,0.15227267140584755,0.5632985146041504,105,0.024452505031282212,0.7,0.11674626626347948,elu,0.15
200,SGD,5,87,5,k0Vch,0.3397173303604363,0.46384139711257844,150,0.019911210695408237,0.7,1.0090410591848329e-05,tanh,0.15
200,SGD,100,128,6,qw7Nd,0.17098634638707733,0.6003246996364682,96,0.02850252505447097,0.7,0.0683579294538317,elu,0.15
200,adam,10,148,8,Udci4,0.13139446898232748,0.6363955970667159,169,0.05476682887077439,0.7,0.0017635005119291836,relu,0.15
200,SGD,30,36,4,zmHRU,0.07334262456035767,0.5560705239075322,177,0.01332479487171998,0.7,0.01176468743625905,elu,0.15
200,SGD,100,45,7,WCwXy,0.06741817793313079,0.6274797073775014,128,0.009720784018937055,0.7,0.19352856197728838,tanh,0.15
200,adam,10,71,6,C994A,0.10351699253381727,0.5973052991163291,161,0.03963355551915771,0.7,5.0506278485219305e-06,relu,0.15
200,SGD,50,58,5,atMbk,0.04717153729633956,0.5730423876838027,66,0.07891696573389903,0.7,0.04132038721168691,elu,0.15
200,SGD,70,19,5,kSjZ6,0.18216112096002646,0.41803331100616525,84,0.00014203909835627023,0.7,0.00014655163771005534,tanh,0.15
200,SGD,10,34,7,cyEB7,0.08628926026349493,0.5938785109659722,139,0.004768238064981585,0.7,0.020306798471451133,elu,0.15
200,SGD,10,28,7,C5qIm,0.07339495557214294,0.5712772392521115,145,0.0060710790826450905,0.7,0.0011719121520972783,elu,0.15
200,SGD,10,41,8,LNaaR,0.11858443766074,0.6402589322402353,155,0.0027980184243908395,0.7,0.007773532678957412,elu,0.15
200,SGD,10,49,7,Hko2z,0.006452307094234,0.6473941818283776,120,0.008314937496689545,0.7,0.004509615396642298,elu,0.15
200,SGD,10,32,8,P7UTd,0.05895896631224463,0.65888984247654,136,0.0111671050615252,0.7,0.08065392097903519,elu,0.15
200,SGD,10,38,7,AMFWB,0.09410445999485448,0.6643258844237474,125,0.003452834027453689,0.7,0.05164547644697254,elu,0.15
200,SGD,10,23,6,qNl55,0.022646574903594827,0.6658512298987872,142,0.00019292820650669302,0.7,0.1358350293870014,elu,0.15
200,SGD,10,53,6,JC1EU,0.08007296400477495,0.5949850877230998,130,0.017806081496982405,0.7,0.03185366785822307,elu,0.15
200,SGD,10,13,8,gvRZg,0.12258027467941722,0.6709454434593611,151,0.009791948856465851,0.7,0.33676734728834906,elu,0.15
200,SGD,10,13,8,DDlDi,0.16272005040351847,0.6011379489338305,151,0.022696950623292043,0.7,0.34291671931965445,elu,0.15
200,SGD,10,20,4,Ub2Wn,0.14372585818551276,0.6564395995865214,167,0.015047468707052616,0.7,0.26324649704777586,elu,0.15
200,SGD,10,17,9,w1dn8,0.12132306237750645,0.6300620087449447,148,0.012675086131195813,0.7,0.18956068736054602,elu,0.15
200,SGD,10,13,9,fP5qG,0.10660120698476254,0.6574107821948226,110,0.009117428288871642,0.7,0.11350343507977101,elu,0.15
200,SGD,10,23,9,P3LK4,0.1297391797756064,0.6345412761744105,155,0.006409476065025373,0.7,0.3038714460275931,elu,0.15
200,SGD,10,28,9,ChBIX,0.15778889477814084,0.6314476747879396,116,0.020428305227303937,0.7,0.15911953870707432,elu,0.15
200,SGD,100,27,4,Wy0Df,0.19311304167855142,0.6239216841311634,173,0.016773208082975232,0.7,0.4814129713853678,elu,0.15
200,SGD,10,11,10,Zvbmf,0.13734187520988977,0.6356296982267617,159,0.009895418423367518,0.7,0.061211539164285046,elu,0.15
200,SGD,5,10,9,X8tCo,0.11308870446792671,0.5616493237553181,101,0.02587294366906999,0.7,0.35957386920403217,elu,0.15
200,SGD,100,16,3,x3eyq,0.15011377438282375,0.6484086227849539,195,0.03283911735477463,0.7,0.09741334268353409,elu,0.15
200,SGD,10,42,8,DNsho,0.12613067477326903,0.6815469601559754,132,0.005045378746722782,0.7,0.20177714006886607,elu,0.15
200,SGD,30,41,10,Pm0PO,0.17483109366816485,0.6182003052134254,137,0.013718664659432306,0.7,0.22930417057695396,elu,0.15
200,SGD,10,65,9,h7Cpo,0.2081607552879039,0.6080068658416301,163,0.02157280916865796,0.7,0.4356220114089626,relu,0.15
200,SGD,100,45,10,Ns4yy,0.1401045531493807,0.5821548310614248,134,0.0180174541712228,0.7,0.074849278577579,elu,0.15
200,adam,50,33,8,oJ7Dm,0.19697158251795743,0.5370432955566651,146,0.011523703696290091,0.7,0.24907592319624203,tanh,0.15
200,SGD,10,48,10,VM9IW,0.1874303897870194,0.700267318333984,181,0.0020723280910972704,0.7,0.04364277315664309,elu,0.15
200,SGD,70,63,10,R69Kn,0.24832683117823603,0.5044434012290434,184,8.117407266034979e-05,0.7,0.0004078389029040603,relu,0.15
200,adam,100,84,8,Be48F,0.23350137645352437,0.5643992318729485,194,0.005133365342357317,0.7,0.026816486614081234,elu,0.15
200,SGD,10,59,10,OIvIx,0.21318229480106415,0.6414568790609954,200,0.007217837878230984,0.7,0.014599942388331039,tanh,0.15
200,SGD,5,68,9,htuWa,0.16647527456182062,0.6659951200439642,177,0.0012219853228519892,0.7,0.04868402374893665,elu,0.15
200,adam,100,49,10,qkHzB,0.22254348305835553,0.5089090525018395,181,0.0015902661504974616,0.7,0.0911339647211042,relu,0.15
200,SGD,10,51,9,D5snC,0.18791821548515553,0.5983001122614126,188,0.007861777763019228,0.7,0.03980363510960975,elu,0.15
200,SGD,30,75,9,WXyMC,0.2562524341684215,0.5905037304596128,168,0.015910329236140122,0.7,0.05856681876434115,tanh,0.15
200,SGD,100,56,10,ZM9iH,0.17912235814692756,0.595077573792316,175,0.00442262939159728,0.7,0.12070481396032992,relu,0.15
200,adam,10,79,10,WKqLb,0.2187318341925331,0.573078064396132,198,0.019673892792019608,0.7,0.011323964564722299,elu,0.15
200,SGD,50,60,9,juNlr,0.23099765381791346,0.6339441328402313,121,0.012444765494352701,0.7,0.17262209834441689,elu,0.15
200,SGD,70,42,10,TsR8W,0.15409471883185397,0.5787973184008941,191,0.031160425035734306,0.7,0.0053281317318029315,tanh,0.15
200,adam,100,95,2,bb38y,0.24159787958431828,0.6672677120910467,116,0.024257087390215294,0.7,0.02222015002660116,relu,0.15
200,SGD,10,47,8,u22A3,0.18612360910480755,0.6164687378080809,106,0.07239028624274427,0.7,0.08479722368329212,elu,0.15
200,SGD,10,55,9,GVzLw,0.20101674803802755,0.6883333358388077,110,0.002311135689287279,0.7,0.03364666592760149,elu,0.15
200,SGD,10,71,10,vGOs0,0.2834310342185542,0.6435242759107787,111,0.0028093765904810344,0.7,0.03190190004804176,elu,0.15
200,SGD,10,55,9,hwPNE,0.20953363274949394,0.6055071036111677,92,0.00040752009442951193,0.7,0.0159923256973587,elu,0.15
200,SGD,10,190,10,WoB1c,0.26666020773768034,0.5972766485810599,94,0.006486524768340925,0.7,0.009166306885907418,elu,0.15
200,SGD,10,91,10,nDAiS,0.3061303764944716,0.602326497885608,72,0.004636860515820144,0.7,0.13776358445386216,elu,0.15
200,SGD,10,30,9,unpNV,0.20003027641145993,0.6349141703585749,99,0.0024595097131242193,0.7,0.06325251797088081,elu,0.15
200,SGD,10,142,9,xZuHX,0.2481769120337569,0.6087487129163194,179,0.06509362564343658,0.7,0.045697407619863205,elu,0.15
200,SGD,10,37,10,gC78g,0.22724448113078963,0.6258248552286877,171,0.04212867759990892,0.7,0.025643962507986232,elu,0.15
200,SGD,10,44,10,mnR5v,0.2753290507404972,0.5694941634990758,125,0.09027722451966468,0.7,0.23075533340443274,elu,0.15
200,SGD,10,67,9,IWo22,0.19498512039206597,0.5895556120222402,103,0.014372806834126922,0.7,0.07448618925670898,elu,0.15
200,SGD,10,25,9,xLc4R,0.3200321143593832,0.63132857841243,76,0.008936151938287926,0.7,0.11375075617043265,elu,0.15
200,SGD,10,52,9,b21xw,0.26085561692454723,0.6008010023016886,108,0.01085026621648345,0.7,0.03868350876906957,elu,0.15
200,SGD,10,40,10,pznMc,0.1722733755740881,0.6398928111793996,161,0.0018865885681398145,0.7,0.19730495593974062,elu,0.15
200,SGD,10,34,8,od3mD,0.23836136178271972,0.6214840671607798,86,0.005536369288757481,0.7,0.019855394691576482,elu,0.15
200,SGD,10,21,10,aWeHI,0.21824764710886757,0.6357471376233835,82,0.0076903733527597384,0.7,0.15789985952320687,elu,0.15
200,SGD,10,62,9,goZJD,0.1897404283154253,0.631134105535647,132,0.0001883059082845341,0.7,0.03211761249234137,elu,0.15
200,SGD,5,47,8,wBejc,0.20048873727405642,0.5992556873005358,188,0.01567886681269936,0.7,0.09404564765396424,elu,0.15
200,SGD,10,74,9,c00bd,0.1799272376812284,0.640539595981064,141,4.1381777164496876e-05,0.7,0.011890563792657504,elu,0.15
200,SGD,30,30,9,WDoPG,0.2990937188880247,0.632995475603056,112,0.018228940498623756,0.7,0.3427743767982029,elu,0.15
200,SGD,10,85,10,nOGXV,0.16348663789222098,0.6467844011064503,165,0.012553190610777388,0.7,0.05399138330179459,elu,0.15
200,SGD,50,54,8,Pxl0k,0.2527144832701762,0.5950927225519242,121,0.0039352691964727555,0.7,0.2598477599789513,elu,0.15
200,SGD,10,100,10,fHVJ5,0.20588226099475476,0.578115060248836,183,0.029195224126883912,0.7,0.4712107573750135,relu,0.15
200,SGD,70,39,10,uI37m,0.21151995441164484,0.6062910578458981,97,0.036065912481999224,0.7,0.07311913039794661,elu,0.15
200,SGD,10,18,9,V21pJ,0.16947589131217378,0.5947741398178705,89,0.023067979819798808,0.7,0.007747722858903868,elu,0.15
200,SGD,10,26,8,QHz6b,0.22558339559713325,0.6277899246773455,116,0.04636437048811197,0.7,0.01577353499628569,elu,0.15
200,SGD,5,64,10,QCrHt,0.1590172347171061,0.5358462005248301,153,0.02590654537737465,0.7,0.4854928245065273,relu,0.15
200,SGD,10,155,9,mdzWC,0.18350213196021822,0.6164779287797776,146,0.010387973243375925,0.7,0.04217441673289619,elu,0.15
200,SGD,30,58,8,tCYXu,0.1491362014881334,0.6251653643168236,128,0.05060988897807556,0.7,0.02652907065060557,elu,0.15
200,SGD,10,50,9,IlJ8V,0.2881309734267484,0.6824376700256958,155,0.0001336390014029156,0.7,0.11817516174875277,relu,0.15
200,SGD,10,80,9,PWpLu,0.3844052839726672,0.666875144313513,157,0.0063480888148593935,0.7,0.12962815142452558,elu,0.15
200,SGD,10,51,10,K8qZE,0.3377324035338022,0.6270300492798684,172,0.0018614389237927471,0.7,0.019562020904448564,relu,0.15
200,SGD,10,68,9,Pijkp,0.31420480045531607,0.5724988923659586,191,0.0774088169609875,0.7,0.0031981470302935287,elu,0.15
200,SGD,10,75,8,dcShk,0.28587476552646446,0.6193979010211204,166,0.0002097115449975857,0.7,0.00686373892870569,elu,0.15
200,SGD,10,89,10,aFKRV,0.319253105900308,0.6711735285005158,178,0.0047084406971728155,0.7,0.18181102556255657,elu,0.15
200,SGD,10,70,9,YmtlK,0.34683217705629243,0.5554669495656637,159,0.0809706415155236,0.7,0.4953894240167448,relu,0.15
200,SGD,10,133,9,syoQM,0.35969529650497806,0.6320357929011378,169,0.008281337462577289,0.7,0.055855059725277385,elu,0.15
200,SGD,10,59,10,YAcIT,0.29508802386441846,0.6316108451669431,154,0.0018376534230586021,0.7,0.002180392839010184,elu,0.15
200,SGD,10,44,8,FFSw8,0.3069592900155331,0.667901937465542,185,0.003525313858886314,0.7,0.10082246379234813,relu,0.15
200,SGD,10,106,9,sQoHr,0.32873497851284084,0.6012638289662735,197,0.0001914580657038133,0.7,0.009481353368567596,elu,0.15
200,SGD,10,48,8,Jtgan,0.2775783943127607,0.648940872239878,163,0.006743542635064514,0.7,0.032364205990947296,elu,0.15
200,SGD,10,55,10,RpiZE,0.3304931827748747,0.5943193292881344,149,0.01056030559144243,0.7,0.01514093028528578,relu,0.15
200,SGD,10,84,9,Wn4CL,0.3687154291268916,0.6215574419144078,175,7.677248757211258e-05,0.7,0.07315118093902814,elu,0.15
200,SGD,10,65,8,FlraK,0.24381586856495568,0.6254195276206941,144,0.01266712823560807,0.7,0.024526858284089747,elu,0.15
200,SGD,10,62,10,hYNSV,0.23304072183058022,0.6327145451818625,156,0.01460748974505234,0.7,0.005395536479153194,elu,0.15
200,SGD,50,34,10,DgigQ,0.34657354902739523,0.5359539213225799,138,0.008701764863312016,0.7,0.0038738336444691327,relu,0.15
200,SGD,10,77,9,V7c2j,0.39180962374198214,0.5825073565003162,181,0.08334139638914283,0.7,0.11268467536199586,elu,0.15
200,SGD,70,123,8,YMO2h,0.29074250232506454,0.6195078781047798,172,0.0042910249580456715,0.7,0.045913716588668864,elu,0.15
200,SGD,10,163,9,RfdCQ,0.2667756703548613,0.6059699873408321,200,2.0787651582683184e-06,0.7,0.39874313352577007,relu,0.15
200,SGD,10,95,10,ao5Kb,0.26034711196999394,0.655932314024209,162,0.016641865797101807,0.7,0.1523326715908936,elu,0.15
200,SGD,5,41,9,jPKod,0.379134852767018,0.5863171478026311,133,0.006225179393214301,0.7,0.20223331331869449,elu,0.15
200,SGD,10,51,8,a2OPJ,0.27805020938959923,0.6293267233132963,140,0.019491966521059043,0.7,0.013023859812080254,elu,0.15
200,SGD,10,37,10,IgLfY,0.21775498889344092,0.5890854075127436,149,0.0036180301117969093,0.7,0.32078878951267864,relu,0.15
200,SGD,30,71,8,iemfo,0.35434179322312265,0.6239033756195482,166,0.01065606762121535,0.7,0.061544886108014556,elu,0.15
200,SGD,10,57,9,MHSy2,0.3115833829675716,0.6221403766419696,191,0.07055209208230426,0.7,0.033592426936009716,elu,0.15
200,SGD,50,46,9,bDWv5,0.2537252408321206,0.6278510191913048,160,0.014086332488108443,0.7,0.0870515140092251,relu,0.15
200,SGD,10,31,10,BMEdB,0.2047742388426118,0.6210376252691191,135,0.008650704315319974,0.7,0.25454290019237064,elu,0.15
200,SGD,70,81,8,wH6Kl,0.24007985784264368,0.585629593100349,152,0.002207588729863251,0.7,0.020612348899224427,elu,0.15
200,SGD,10,61,10,Qu0Og,0.17866818477018373,0.5929595842301323,144,0.061386872335149466,0.7,0.1255447010568594,elu,0.15
200,SGD,10,43,9,fOr6x,0.19001757158308802,0.6515965047040739,175,0.005709778065765489,0.7,0.03876353369051951,relu,0.15
200,SGD,5,92,9,WKgBu,0.27090500826570896,0.5666847759195084,130,0.09998888568867059,0.7,0.15779938906687704,elu,0.15
200,SGD,10,109,10,hfKn0,0.3977408434588056,0.6265888913077615,169,0.01720406066320876,0.7,0.05110471030577216,elu,0.15
200,SGD,30,50,9,T7MbD,0.30007684949605656,0.5930453229594471,185,0.02165017536207987,0.7,0.37062740473837275,relu,0.15
200,SGD,10,36,8,ilyaT,0.22292290251822577,0.6532871523864376,124,0.011602791918153443,0.7,0.2096805652170616,elu,0.15
200,SGD,10,114,10,mBmDz,0.13432511334195962,0.5961406849810358,179,0.07583304951996048,0.7,0.09654486373537041,elu,0.15
200,SGD,50,67,8,Pw4e1,0.14749687310607063,0.6477490256513778,156,0.00776807069680068,0.7,0.010937336484126533,elu,0.15
200,SGD,10,55,9,Ivij5,0.16686495525840384,0.5853656269156868,141,0.001908710666239019,0.7,0.4746550687577095,relu,0.15
200,SGD,70,23,10,OX1XE,0.19761961689284205,0.6099594624995694,150,0.013067037511451482,0.7,0.027310237935822036,elu,0.15
200,SGD,10,102,7,F274Z,0.23442051724826612,0.5725611856642127,136,0.01529159006854466,0.7,0.00655505685415318,elu,0.15
200,SGD,10,73,9,OCljo,0.24608748093799238,0.6054959987132162,164,0.056972919013200916,0.7,0.2877371568955754,relu,0.15
200,SGD,5,39,8,q0C4k,0.12715652027359758,0.6550672378674508,196,0.00012022437411522051,0.7,0.06713134520351141,elu,0.15
200,SGD,10,87,10,COtJF,0.1582515518712933,0.657420880772588,145,0.005170114708300209,0.7,0.083280598840805,elu,0.15
200,SGD,30,28,8,HUdRd,0.17424851271960057,0.6310529592615498,127,0.0862869747892541,0.7,0.019261959655157534,elu,0.15
200,SGD,10,48,9,jpSHQ,0.2907151306119342,0.5628327846253494,159,0.09418503600770084,0.7,0.0025686175678986058,relu,0.15
200,SGD,10,32,7,Mu1Im,0.14231413295711415,0.6327704106170213,189,0.019608822467033223,0.7,0.009494564315030683,elu,0.15
200,SGD,50,77,10,RxShs,0.21168148873031478,0.6129600399835745,120,0.009653688343413496,0.7,0.12629166038560707,elu,0.15
200,SGD,10,64,9,xWP6a,0.15173005498175401,0.6154936295223882,170,0.0021092454993019627,0.7,0.042123992496356184,relu,0.15
200,SGD,10,172,10,OlxfF,0.18763227888843031,0.6493997794854295,131,0.007193856118493564,0.7,0.001630310520005796,elu,0.15
200,SGD,70,43,8,gCyJ5,0.33110611018193614,0.5907741891955061,182,0.003645909808492673,0.7,0.18517545424218107,elu,0.15
200,SGD,10,53,9,YaVLJ,0.3688522617428564,0.6663202878884101,154,0.011964100455877863,0.7,0.02548813844748323,elu,0.15
200,SGD,5,60,7,DUADm,0.19778324407786999,0.5989340958346723,138,0.018607860828689437,0.7,0.004067244328309154,relu,0.15
200,SGD,10,25,10,eWWRa,0.2828880874041323,0.6271509500004055,114,0.0001844928527136168,0.7,0.014205393564195022,elu,0.15
200,SGD,30,20,8,bN4A5,0.21654742465248958,0.606883084495934,148,0.08967050432010826,0.7,0.05857756004081335,elu,0.15
200,SGD,10,69,9,Xyj5l,0.2517245656854687,0.5681835248432312,193,0.09668365930440308,0.7,0.2686445679076385,relu,0.15
200,SGD,10,40,10,Dqg6U,0.22830903648699682,0.6576754671267055,174,0.02144400911145139,0.7,0.10477453837186615,elu,0.15
200,SGD,50,35,8,qsM8K,0.166187757226762,0.6395798945102351,160,0.01612403430921215,0.7,0.36598680276919626,elu,0.15
200,SGD,10,82,7,MlPUG,0.2042103663243014,0.6461759532034745,166,0.027135738211472905,0.7,0.034811108052013214,elu,0.15
200,SGD,70,47,10,wymUw,0.17804938972870482,0.6571484241053953,125,0.009080726629271521,0.7,0.1645328100415474,relu,0.15
200,SGD,10,57,9,uAG4o,0.260693457988764,0.5961249167269514,143,0.06730768326369178,0.7,0.0744656938461836,elu,0.15
200,SGD,10,16,9,b0Iu6,0.1233610870147717,0.6363521791724249,177,0.0061061573836373945,0.7,0.2147597396051009,elu,0.15
200,SGD,5,29,8,zaQpS,0.10890012191310433,0.6493041510710797,153,0.0038492705022552184,0.7,0.0078324242151624,relu,0.15
200,SGD,10,73,9,qWfn0,0.15737731710488556,0.6448286162265046,187,0.013790190824481775,0.7,0.04517991201154322,elu,0.15
200,SGD,10,50,10,hrpHh,0.13686776837962206,0.544679954685174,101,0.010735942033932676,0.7,0.0008534896018974192,elu,0.15
200,SGD,30,63,10,QARMj,0.23701399828376168,0.6265863165849803,48,0.024149941484171225,0.7,0.017633053464496968,elu,0.15
200,SGD,10,43,7,MupoR,0.11468164814725113,0.5973299978293379,118,0.00012689223404257653,0.7,0.00537262081439147,relu,0.15
200,SGD,50,32,8,eWW5x,0.19302554808981784,0.6371636575446031,133,0.0022784589172340913,0.7,0.13502199175952573,elu,0.15
200,SGD,10,138,9,qLSqK,0.14630163192279771,0.6307174782567584,157,0.05368597212231458,0.7,0.012359618867007548,elu,0.15
200,SGD,70,21,8,A7B3p,0.3034399829061919,0.6162999141417981,146,0.0075898085058120485,0.7,0.48545300731559793,relu,0.15
200,SGD,10,55,9,U7w71,0.18457364069181872,0.6105741217391744,140,0.017410444078402025,0.7,0.027364143016797262,elu,0.15
200,SGD,10,67,7,UhcRC,0.2709708928986528,0.6534615786900235,200,0.004791749849989688,0.7,0.05654262003784188,elu,0.15
200,SGD,5,37,10,orxuc,0.22573808039241414,0.5837011387437288,108,0.013908888969673072,0.7,0.0013698576759507515,elu,0.15
200,SGD,10,25,8,oJt7r,0.13383108669335655,0.6060417609324155,171,0.020486622357924242,0.7,0.0881001405122682,relu,0.15
200,SGD,10,78,9,CfrHn,0.35239024790922724,0.6221221266634152,123,0.03389842710525185,0.7,0.0030906717444681418,elu,0.15
200,SGD,30,15,10,hzLBg,0.171958916004618,0.6091326014951087,129,0.011352523627868363,0.7,0.21086513054248907,elu,0.15
200,SGD,10,45,9,dOO91,0.3133897265839704,0.5665903458506663,162,0.008825732066994621,0.7,0.4938377746955727,relu,0.15
200,SGD,50,51,10,Xw4s2,0.20694011890672537,0.6425920995266822,180,0.0002477189504040125,0.7,0.31035793834499786,elu,0.15
200,SGD,10,28,7,b4o2d,0.3247511490204608,0.6163909002116332,61,0.022824063516043422,0.7,0.11379970548895733,elu,0.15
200,SGD,100,14,5,NRGNl,0.10170436231006763,0.556465903411423,100,0.039201040611423585,0.7,0.31643388160803343,relu,0.15
200,SGD,100,20,5,W4BIn,0.08869471055408043,0.6368556797584156,96,0.005856895268661555,0.7,0.2588508559106849,relu,0.15
200,SGD,100,12,5,VfPhn,0.03922802283709753,0.6440516499621427,103,0.031743504523280244,0.7,0.3807429583557784,relu,0.15
200,SGD,100,33,6,w8IA2,0.02937743495530884,0.6375106468483913,111,0.029219470991587546,0.7,0.1690669081760186,relu,0.15
200,SGD,70,17,10,hCeVR,0.09294709339432403,0.5629007338324169,93,0.044500160607780045,0.7,0.07375839395900308,relu,0.15
200,SGD,10,23,5,iVwvp,0.16097240444060998,0.6945827889894582,107,0.002992584584940166,0.7,0.12786778669100396,relu,0.15
200,SGD,10,181,9,o792F,0.15953389856025307,0.6594243709118188,118,0.0029207460128785473,0.7,0.14249341705688276,relu,0.15
200,SGD,10,39,10,cZ9et,0.1419821953749799,0.6456253473517573,114,0.007147607072362875,0.7,0.04816904021647195,relu,0.15
200,SGD,10,28,6,ZQFbo,0.1644373756555214,0.6266364723269975,108,0.003717444659752474,0.7,0.10887684741366378,relu,0.15
200,SGD,10,22,9,v7fq9,0.12631954081928065,0.6432433001848402,126,0.0012097477160514835,0.7,0.06932793277669298,relu,0.15
