learning_rate,reward,layer_2,preweight,test_frac,train_frac,dropout,batch_size,regularization,layer_1,activation,epochs,trialJobId,optimizer,intermediate
0.036608552120945013,0.5648857172850213,198,4,0.15,0.7,0.0922471039277115,100,0.050463824565715916,34,elu,200,L2HVE,adam,"[0.5634297520661157,0.5648857172850213]"
0.00987714838644128,0.5225757774432533,110,3,0.15,0.7,0.20377876275072246,30,0.03956834399748652,16,relu,200,Km5Ux,adam,"[0.5332644628099172,0.5225757774432533]"
0.1001758496792142,0.5615654390328224,80,2,0.15,0.7,0.21424348280691763,50,0.02570236542546369,83,elu,200,rDpMD,adam,"[0.5200413223140495,0.5615654390328224]"
0.006289142088760543,0.4748939521010291,125,4,0.15,0.7,0.10374515619191477,100,0.06689448030070747,193,elu,200,UTotM,adam,"[0.5568181818181819,0.4748939521010291]"
0.19135846458582845,0.522092837279458,66,3,0.15,0.7,0.16224028627455728,100,0.029240443550466864,50,relu,200,WmKjA,adam,"[0.5336776859504132,0.522092837279458]"
0.07800186046956586,0.5235837035982643,70,5,0.15,0.7,0.1740999944548243,5,0.055043170066991,45,elu,200,XSBGo,adam,"[0.5068181818181818,0.5235837035982643]"
0.014587844217004587,0.5618789457555553,187,4,0.15,0.7,0.24842117706911315,100,0.022711148282366308,59,elu,200,vZZ2P,adam,"[0.5603305785123968,0.5618789457555553]"
0.48719106217074054,0.449284971394886,104,3,0.15,0.7,0.23628523044069866,50,0.01585334517964206,148,relu,200,tZNlc,adam,"[0.5105371900826448,0.449284971394886]"
0.020338144261377738,0.4785026719961764,131,2,0.15,0.7,0.18987331342015262,10,0.045624397779325594,42,elu,200,IVjuG,adam,"[0.5161157024793389,0.4785026719961764]"
0.0003848605072348488,0.4977741486567265,94,3,0.15,0.7,0.1507995451629312,100,0.05206962224982914,181,elu,200,PT2cJ,adam,"[0.5295454545454545,0.4977741486567265]"
0.052707204481202745,0.5119369010064021,63,4,0.15,0.7,0.08325008771144611,30,0.03219120870838631,89,relu,200,DXDsf,SGD,"[0.5322314049586776,0.5119369010064021]"
0.24713391535691157,0.5561176618563262,117,5,0.15,0.7,0.11661689521946819,100,0.04944910766265894,174,elu,200,lExPZ,adam,"[0.5264462809917355,0.5561176618563262]"
0.144116338538497,0.537720126970625,15,6,0.15,0.7,0.25915274184420956,100,0.03771718747622006,139,relu,200,LYJlN,adam,"[0.5530991735537191,0.537720126970625]"
0.0023550728799226497,0.469736364486445,77,2,0.15,0.7,0.19927538061316308,50,0.08238901098649509,125,elu,200,NA2xC,adam,"[0.5456611570247933,0.469736364486445]"
0.04074110020021083,0.5257189705396941,50,5,0.15,0.7,0.2791421240819514,5,0.042165757143902305,102,elu,200,aQpIj,adam,"[0.5150826446280992,0.5257189705396941]"
0.025159429993737246,0.5097948053656355,97,3,0.15,0.7,0.2404819416367262,100,0.05847375148282761,71,relu,200,zIITM,adam,"[0.5580578512396694,0.5097948053656355]"
0.4310100583873476,0.45868243172164275,56,2,0.15,0.7,0.2695041543104952,10,0.09636786343317132,189,elu,200,yz2s4,SGD,"[0.5094008264462809,0.45868243172164275]"
8.955568384245564e-05,0.44812620156281263,45,4,0.15,0.7,0.18184942841102497,100,0.07421069637659006,179,elu,200,t6Byc,adam,"[0.5316115702479339,0.44812620156281263]"
0.011724363809849724,0.539363406464237,83,4,0.15,0.7,0.0732208643877385,30,0.027755798782740565,109,relu,200,iiDwm,adam,"[0.5818181818181818,0.539363406464237]"
0.08608109658006084,0.5385928240842082,170,6,0.15,0.7,0.31030577386645164,50,0.07116209195816162,159,elu,200,ppkcO,adam,"[0.5586776859504132,0.5385928240842082]"
0.3024415032002757,0.5693858376361502,41,5,0.15,0.7,0.2249125470027898,100,0.06098654634352993,31,elu,200,J3V3Y,adam,"[0.5409090909090909,0.5693858376361502]"
0.0006183001511225318,0.46382586795173425,10,3,0.15,0.7,0.14099716927185763,70,0.06466147780658352,75,relu,200,bFTBd,SGD,"[0.4892561983471075,0.46382586795173425]"
4.809973416635694e-06,0.4373629926076149,177,2,0.15,0.7,0.16489568719112135,100,0.09968546154172073,166,elu,200,CClbh,adam,"[0.4830578512396695,0.4373629926076149]"
0.007392467022439036,0.534786205735571,90,4,0.15,0.7,0.12478330155961687,50,0.03588177053573788,195,elu,200,Ku00G,adam,"[0.5989669421487605,0.534786205735571]"
0.0012416787864732116,0.4742046565953878,113,3,0.15,0.7,0.3221635010776105,100,0.05607375924793031,68,tanh,200,ywLXt,adam,"[0.5433884297520661,0.4742046565953878]"
0.11889998176489171,0.491891186087154,32,5,0.15,0.7,0.3631315190169774,5,0.048384259633919,96,relu,200,hd34U,adam,"[0.5009297520661157,0.491891186087154]"
0.031243470827327025,0.5336623526206639,58,3,0.15,0.7,0.20965410999224754,10,0.07557328507664335,151,elu,200,B1EoO,adam,"[0.5469008264462809,0.5336623526206639]"
0.06033072091973222,0.46763923556600934,24,4,0.15,0.7,0.11105674716510687,100,0.09173236391689044,93,elu,200,ZqVZT,SGD,"[0.5212809917355372,0.46763923556600934]"
0.0016798663794984875,0.5040361445389135,74,7,0.15,0.7,0.1885501157215238,50,0.07940616159223399,170,relu,200,cUpPp,adam,"[0.5396694214876033,0.5040361445389135]"
0.17264567640945383,0.5243352231167535,67,3,0.15,0.7,0.04028485489434791,30,0.09367962528821662,120,elu,200,OJ4LS,adam,"[0.5485537190082643,0.5243352231167535]"
0.018944650250460996,0.5453164449252468,128,4,0.15,0.7,0.3995326248364921,100,0.06848379626718207,38,tanh,200,dxpY0,adam,"[0.5652892561983471,0.5453164449252468]"
0.3890344681082563,0.5407424600198147,160,2,0.15,0.7,0.34530664503687497,70,0.053536145701532464,186,elu,200,KTCWl,adam,"[0.5319214876033058,0.5407424600198147]"
0.07384884308159889,0.5534047292384306,142,6,0.15,0.7,0.17214358222953602,100,0.08656746615760699,54,relu,200,gJVHv,adam,"[0.5392561983471075,0.5534047292384306]"
0.005024024444369725,0.47640573570379674,120,5,0.15,0.7,0.30100260967654024,50,0.043644205480848755,79,elu,200,CpERr,SGD,"[0.5510330578512397,0.47640573570379674]"
0.2230218017932382,0.5023906362217182,37,5,0.15,0.7,0.21886707778002432,100,0.08943336007039761,10,elu,200,R2UlB,adam,"[0.5353305785123967,0.5023906362217182]"
0.0035924862484065386,0.5644518901187708,108,3,0.15,0.7,0.05508307370558668,5,0.01913338314214488,105,relu,200,tKgd5,adam,"[0.6039256198347108,0.5644518901187708]"
1.5699635090449726e-05,0.47278819184497023,19,4,0.15,0.7,0.257579235524373,10,0.03312627756716233,63,elu,200,Wva9P,adam,"[0.5161157024793388,0.47278819184497023]"
0.04527368619717091,0.5557301526257119,78,2,0.15,0.7,0.09887455311437002,100,0.0022519217627729876,155,tanh,200,E4xaR,adam,"[0.5549586776859503,0.5557301526257119]"
0.11826744445088788,0.5511602332195698,190,7,0.15,0.7,0.1322828616145789,50,0.039756502124401745,143,elu,200,fKXLO,adam,"[0.5175619834710744,0.5511602332195698]"
0.0001413195574774617,0.4495100858051206,99,4,0.15,0.7,0.22830784184338013,30,0.011034796625665484,162,relu,200,YDZr5,SGD,"[0.5756198347107438,0.4495100858051206]"
4.993766571038162e-05,0.46673331422707054,152,2,0.15,0.7,0.027058241571825792,100,0.04538802582241431,176,elu,200,D87fv,adam,"[0.5123966942148759,0.46673331422707054]"
0.015529157516318675,0.6036485947798981,63,5,0.15,0.7,0.2845617525512417,70,0.026357842690085058,136,elu,200,Futat,adam,"[0.5466942148760331,0.6036485947798981]"
0.013183681646695242,0.5596986820027925,63,6,0.15,0.7,0.32862766732547527,70,0.030169329640331484,133,elu,200,dOfT5,adam,"[0.5954545454545453,0.5596986820027925]"
0.002802173029847667,0.5485066111521558,71,7,0.15,0.7,0.29360864979216567,70,0.016562342139477736,138,elu,200,PO3UX,adam,"[0.5673553719008264,0.5485066111521558]"
0.00933883644068741,0.5589883312887096,52,6,0.15,0.7,0.3581191021654584,70,0.02554277845644002,115,elu,200,iO4UW,adam,"[0.5921487603305785,0.5589883312887096]"
0.025901917355094915,0.5034421977626617,85,5,0.15,0.7,0.33634040814794464,70,0.021200880726194922,128,elu,200,OF4m1,adam,"[0.5396694214876033,0.5034421977626617]"
0.0007669857232623394,0.447399058511284,62,6,0.15,0.7,0.29078583077698367,70,0.008704585319355113,124,elu,200,zQl3f,SGD,"[0.546900826446281,0.447399058511284]"
0.016598156430154158,0.5552149304261849,102,5,0.15,0.7,0.2827398260297397,70,0.007356137923825279,109,elu,200,ofaGX,adam,"[0.5762396694214875,0.5552149304261849]"
0.0022650672056837716,0.5107440951816667,82,6,0.15,0.7,0.31894023807222766,70,0.014216055050111254,102,elu,200,ruKzF,adam,"[0.5590909090909092,0.5107440951816667]"
0.006532936086390378,0.5615911608874729,88,5,0.15,0.7,0.2711359616936173,70,0.02300033832710227,92,elu,200,pULAK,adam,"[0.5640495867768595,0.5615911608874729]"
0.2980212181190021,0.5182137943720811,48,5,0.15,0.7,0.2478883665790848,70,0.026647428636839315,85,elu,200,PY7vp,adam,"[0.5332644628099172,0.5182137943720811]"
0.49788346863514593,0.5347680051711606,93,6,0.15,0.7,0.36526432289503213,70,0.004332118091424933,119,elu,200,Qafm0,adam,"[0.5043388429752066,0.5347680051711606]"
0.03651627222653116,0.47565919062828393,68,7,0.15,0.7,0.3084996077166515,70,0.037077678772948076,148,elu,200,FiOVX,SGD,"[0.5332644628099174,0.47565919062828393]"
0.05352993231255916,0.5375397103088753,74,5,0.15,0.7,0.3911631122720173,70,0.034369831491643896,111,elu,200,zfAlW,adam,"[0.5376033057851239,0.5375397103088753]"
0.00033837127919470746,0.4920231928259159,53,5,0.15,0.7,0.2768406809465273,50,0.02891725011960153,132,elu,200,LgWUt,adam,"[0.5272727272727272,0.4920231928259159]"
0.0960712191617547,0.5131364733282611,79,4,0.15,0.7,0.23697624965447178,5,0.017790810605218275,116,elu,200,p3I1C,adam,"[0.4929752066115702,0.5131364733282611]"
1.1011783252145865e-06,0.4745730286892315,59,6,0.15,0.7,0.26521597181395057,10,0.012208380040846813,99,elu,200,cfTW4,adam,"[0.5241735537190084,0.4745730286892315]"
0.0005183090619633233,0.460437672067601,40,4,0.15,0.7,0.25395576259892205,50,0.03141690630623599,136,elu,200,BP8da,adam,"[0.5638429752066115,0.460437672067601]"
0.1800010793690283,0.5316560716137773,138,5,0.15,0.7,0.35043482593659714,70,0.024482841510824926,82,elu,200,F31lZ,SGD,"[0.5873966942148761,0.5316560716137773]"
0.004673426246175026,0.5441122979714059,113,7,0.15,0.7,0.3810502891028231,30,0.042247941259961785,105,tanh,200,t1ToG,adam,"[0.5900826446280991,0.5441122979714059]"
0.02092519022517945,0.5239459281179493,44,5,0.15,0.7,0.298354732214662,50,0.03865830310882809,125,elu,200,TRl2t,adam,"[0.5588842975206612,0.5239459281179493]"
0.07072983010411807,0.5764468695036639,96,6,0.15,0.7,0.32456263130825797,70,0.051099886954692496,142,elu,200,SmEb6,adam,"[0.5458677685950414,0.5764468695036639]"
0.01073148298523824,0.5620707659370507,72,4,0.15,0.7,0.34114811746941986,5,0.04155063554501412,88,elu,200,emAcq,adam,"[0.506198347107438,0.5620707659370507]"
0.0002012233738705287,0.47731963975465097,104,4,0.15,0.7,0.245422900964547,10,0.04828394123043522,95,elu,200,fo3kC,adam,"[0.5239669421487603,0.47731963975465097]"
0.032673863137062976,0.4776116802037073,145,4,0.15,0.7,0.3681559461256966,50,0.033281388650654414,127,elu,200,QRFLZ,SGD,"[0.5483471074380165,0.4776116802037073]"
0.24942008402067103,0.4930786498813643,86,5,0.15,0.7,0.19665205068122296,30,0.03689083511929357,122,tanh,200,HNROm,adam,"[0.5361570247933884,0.4930786498813643]"
0.14319527340814425,0.5725038559187289,65,6,0.15,0.7,0.31147883101892,70,0.046729340097263025,113,elu,200,xCfgE,adam,"[0.5710743801652892,0.5725038559187289]"
0.014361212614426157,0.5788871650030534,56,5,0.15,0.7,0.010415522725161608,50,0.021016362409147907,59,elu,200,aFjur,adam,"[0.5739669421487604,0.5788871650030534]"
0.000950546052182737,0.5341419936247859,82,3,0.15,0.7,0.206465741270043,5,0.027981272642127616,74,elu,200,iaow0,adam,"[0.5981404958677687,0.5341419936247859]"
0.007590811023887149,0.5228401398839435,167,4,0.15,0.7,0.06683146385531369,70,0.06182910857889652,153,elu,200,Vmaua,adam,"[0.5516528925619835,0.5228401398839435]"
0.09076117924239203,0.5144474044332794,92,5,0.15,0.7,0.2847958508377648,10,0.030673266687975785,90,tanh,200,TPOJ4,SGD,"[0.5700413223140495,0.5144474044332794]"
0.003636428628594817,0.4916423381821072,76,6,0.15,0.7,0.08660734185451645,50,0.05845269942348455,66,elu,200,qtoYA,adam,"[0.5483471074380165,0.4916423381821072]"
0.40393734515722296,0.5337688647418996,30,7,0.15,0.7,0.0006833785268430259,30,0.015066066269717224,44,elu,200,qQRJZ,adam,"[0.546900826446281,0.5337688647418996]"
0.042942487756783915,0.4874628212842316,199,4,0.15,0.7,0.2354555036568419,70,0.05264147321190655,147,elu,200,JldsO,adam,"[0.5390495867768595,0.4874628212842316]"
0.02265444490215738,0.5789885402411878,123,3,0.15,0.7,0.21639117520399812,50,0.04374210790992139,100,elu,200,r5iAo,adam,"[0.5570247933884297,0.5789885402411878]"
0.19920777817185298,0.5449101195933699,134,4,0.15,0.7,0.22743491104410707,100,0.0006085355381562976,158,elu,200,irNoO,adam,"[0.5151859504132232,0.5449101195933699]"
0.001704061107311701,0.47754646112457444,49,5,0.15,0.7,0.30182865157230504,5,0.03983241688065697,78,tanh,200,O45i9,SGD,"[0.5318181818181819,0.47754646112457444]"
0.061869520314456285,0.5370848868382236,108,3,0.15,0.7,0.331830555377085,70,0.03500785474750375,131,elu,200,Dj8io,adam,"[0.5555785123966942,0.5370848868382236]"
0.3307341433684308,0.49019695679679376,88,5,0.15,0.7,0.25836685796523234,10,0.019258214430433938,140,elu,200,y1IOm,adam,"[0.4907024793388429,0.49019695679679376]"
0.0059346327135475566,0.5431723711856526,59,6,0.15,0.7,0.17520134245159735,100,0.023022010944264294,56,elu,200,Tbqjl,adam,"[0.6082644628099174,0.5431723711856526]"
0.1278510624651882,0.5207846804579813,67,4,0.15,0.7,0.14720790519203097,50,0.04618824612657156,105,elu,200,MHSDa,adam,"[0.5328512396694214,0.5207846804579813]"
0.027669671580065516,0.5667242290141564,44,5,0.15,0.7,0.019090563051585824,30,0.0565276609511466,135,elu,200,grUhn,adam,"[0.5553719008264462,0.5667242290141564]"
0.0012539519445574463,0.4585339013517758,34,4,0.15,0.7,0.16190106527522627,100,0.025630422791078196,118,tanh,200,eQCAd,SGD,"[0.537396694214876,0.4585339013517758]"
0.009446120881223968,0.5499409709236793,116,3,0.15,0.7,0.26555880602659593,70,0.049673532263296336,84,elu,200,gYdr5,adam,"[0.5359504132231405,0.5499409709236793]"
0.017840986366180096,0.5845404945215725,97,6,0.15,0.7,0.1855048787450407,50,0.06559437269988672,69,elu,200,fp8Bi,adam,"[0.5605371900826446,0.5845404945215725]"
0.002665203157515146,0.5005790557760117,101,8,0.15,0.7,0.2794119957884145,100,0.07807673763407959,50,elu,200,yrY16,adam,"[0.5483471074380165,0.5005790557760117]"
0.00199083904539121,0.4862635755007541,97,7,0.15,0.7,0.0805399835937439,5,0.08230244224626185,150,elu,200,eNCm0,adam,"[0.5448347107438017,0.4862635755007541]"
0.004349790858612955,0.5039681322969817,71,8,0.15,0.7,0.11813585759186153,50,0.0729989531583827,172,elu,200,YOETH,adam,"[0.5605371900826446,0.5039681322969817]"
0.0008362165324809215,0.4693660121135828,106,7,0.15,0.7,0.18430391829420692,100,0.07071246772085853,109,elu,200,IxLbF,adam,"[0.5355371900826447,0.4693660121135828]"
0.0031770229758403073,0.47869526177870086,77,7,0.15,0.7,0.31824455665439866,70,0.09753149612390201,145,tanh,200,RF6nN,SGD,"[0.5423553719008265,0.47869526177870086]"
0.016789441004290768,0.47358939199405664,84,8,0.15,0.7,0.04501632335793562,10,0.06667959505088607,115,elu,200,itydj,adam,"[0.5324380165289255,0.47358939199405664]"
0.007800943560084285,0.4817896013556678,90,7,0.15,0.7,0.24335590208379623,30,0.07981235309548879,199,elu,200,Of4cv,adam,"[0.5578512396694215,0.4817896013556678]"
0.0006246911219303232,0.481772314180104,62,6,0.15,0.7,0.28757758979567777,100,0.0853122095761835,16,elu,200,bylyy,adam,"[0.4896694214876033,0.481772314180104]"
3.179299367369212e-05,0.47051153478533436,55,7,0.15,0.7,0.15660086203056772,50,0.08407655720642888,161,elu,200,apZ8S,adam,"[0.5175619834710743,0.47051153478533436]"
0.012588916883505677,0.49398990755271244,94,6,0.15,0.7,0.03172299947156676,70,0.06526611669865158,166,elu,200,FYRVv,adam,"[0.562603305785124,0.49398990755271244]"
0.000480279361045603,0.4703550183858319,111,9,0.15,0.7,0.27335938169941926,100,0.0902549543080158,128,tanh,200,t45lg,SGD,"[0.505888429752066,0.4703550183858319]"
0.0002848791408059392,0.4737932926554239,129,7,0.15,0.7,0.35493745113041825,5,0.07565716056745252,96,elu,200,HNjTe,adam,"[0.5466942148760331,0.4737932926554239]"
0.005629048714415211,0.46399913682417865,119,6,0.15,0.7,0.13347276618084095,50,0.06938471395552125,182,elu,200,rxAud,adam,"[0.5737603305785124,0.46399913682417865]"
0.001284875614112674,0.4571429009166315,80,6,0.15,0.7,0.3743590816749155,100,0.09414070575476018,123,elu,200,uSLTH,adam,"[0.540909090909091,0.4571429009166315]"
0.00010544170975276018,0.47948095975003546,69,9,0.15,0.7,0.10413086932445605,70,0.08848496405228615,69,elu,200,zmHB6,adam,"[0.5072314049586778,0.47948095975003546]"
0.047435769632643975,0.5066906465610858,39,8,0.15,0.7,0.21070278958934108,10,0.054109117752178665,63,elu,200,dqGrt,adam,"[0.5198347107438017,0.5066906465610858]"
0.0341012178037307,0.5124588356443096,26,6,0.15,0.7,0.09012930314921558,30,0.09995706032421588,22,tanh,200,YTszf,SGD,"[0.5237603305785123,0.5124588356443096]"
0.07091037806341759,0.5661058026039344,102,5,0.15,0.7,0.19121079306419653,50,0.062404136148791346,73,elu,200,bVVSi,adam,"[0.5355371900826446,0.5661058026039344]"
0.09238559220831898,0.5350867963663793,98,5,0.15,0.7,0.1990219366035635,50,0.0514349499030074,30,elu,200,cIerl,adam,"[0.5512396694214876,0.5350867963663793]"
0.14280472559978313,0.5596845667212634,83,5,0.15,0.7,0.1686509186802661,50,0.0551910428215751,81,elu,200,ujhe1,adam,"[0.5504132231404959,0.5596845667212634]"
0.020856069981810103,0.5521694762647071,74,5,0.15,0.7,0.22253590427351694,50,0.06408041996186803,40,elu,200,lvICv,adam,"[0.553099173553719,0.5521694762647071]"
0.25544867536015964,0.5544385593821347,124,6,0.15,0.7,0.17819457567069913,50,0.05770365979910499,76,elu,200,x0CbQ,adam,"[0.5473140495867768,0.5544385593821347]"
0.02676868624056165,0.570129936639587,90,5,0.15,0.7,0.20190425267599024,50,0.06028283668174109,86,elu,200,uovFV,adam,"[0.5522727272727274,0.570129936639587]"
0.05493646556496604,0.5668715385874145,51,6,0.15,0.7,0.23124156331492762,50,0.04454545009712251,61,elu,200,qx6ED,adam,"[0.5454545454545455,0.5668715385874145]"
0.10647771963960907,0.5536258998893502,78,4,0.15,0.7,0.1448296576255872,50,0.031669581885037046,49,elu,200,ErLzR,adam,"[0.5619834710743801,0.5536258998893502]"
0.014946098801035363,0.5556986828497167,106,4,0.15,0.7,0.12573334996829383,50,0.03876304034079547,92,elu,200,XPacS,adam,"[0.5524793388429752,0.5556986828497167]"
0.03875251998432732,0.5775231154868437,61,6,0.15,0.7,0.1513967685115723,50,0.04257966869156497,104,elu,200,KQc5B,adam,"[0.5460743801652892,0.5775231154868437]"
0.1599203261022928,0.5149304735124296,86,5,0.15,0.7,0.249462985402016,50,0.0353940489039937,68,elu,200,SxesB,adam,"[0.5545454545454545,0.5149304735124296]"
