regularization,epochs,dropout,train_frac,optimizer,activation,intermediate,learning_rate,trialJobId,preweight,layer_2,test_frac,layer_1,reward,batch_size
0.00577395752819338,200,0.18688487915651703,0.7,SGD,elu,"[0.5227272727272728,0.5801811628251147]",0.035783017209937616,Tq2gw,4,60,0.15,147,0.5801811628251147,5
0.01767068365960552,200,0.09139162424883603,0.7,SGD,elu,"[0.5576446280991736,0.6223505954488373]",0.0027424781831107154,ojhje,5,14,0.15,136,0.6223505954488373,5
0.013438556678045175,200,0.28597282059539875,0.7,SGD,elu,"[0.5429752066115703,0.6363708636250305]",0.020054641292057127,W7RGj,4,54,0.15,122,0.6363708636250305,5
0.010817200287675062,200,0.3363782512713205,0.7,SGD,elu,"[0.5537190082644627,0.6219777276357201]",0.008964846634191786,ANVMP,5,44,0.15,113,0.6219777276357201,5
0.0027082339645965164,200,0.11574912981987463,0.7,SGD,elu,"[0.5293388429752067,0.6042941105062989]",0.07207391789792067,QO8qk,3,39,0.15,106,0.6042941105062989,5
0.02993485185533544,200,0.14530640925297575,0.7,SGD,elu,"[0.5340909090909091,0.5187572805744659]",0.13572363662454068,tjS1z,5,24,0.15,187,0.5187572805744659,5
0.01992531372419723,200,0.13090617296006887,0.7,SGD,elu,"[0.5473140495867768,0.5802969931579722]",0.004159569886410405,X04jP,4,10,0.15,125,0.5802969931579722,5
0.01537917025848571,200,0.2720028900429496,0.7,SGD,elu,"[0.5828512396694215,0.6235857921476475]",0.015125343927992202,l4Pyd,6,17,0.15,141,0.6235857921476475,5
0.03353623455412386,200,0.362904080215113,0.7,SGD,elu,"[0.5361570247933884,0.5250101691919061]",0.2513499960098208,exjg0,5,31,0.15,131,0.5250101691919061,70
0.02490765629804125,200,0.10233920479677773,0.7,SGD,elu,"[0.5417355371900826,0.6180041459317086]",0.03013785421289455,frcuj,6,36,0.15,118,0.6180041459317086,10
0.00935680271391254,200,0.1794563173316325,0.7,SGD,elu,"[0.4964876033057851,0.46204512326435976]",0.0003135148749863564,S0DZl,4,52,0.15,94,0.46204512326435976,100
6.492005977529192e-05,200,0.25557789042156953,0.7,SGD,elu,"[0.5163223140495867,0.5587288006057384]",0.006946730117710559,CUpYj,2,21,0.15,173,0.5587288006057384,5
0.006727155707092816,200,0.2326738852971545,0.7,SGD,elu,"[0.5202479338842976,0.5832316777395519]",0.3377118748803449,fXdw2,3,14,0.15,86,0.5832316777395519,50
0.02282858873852507,200,0.21415833996365488,0.7,SGD,elu,"[0.5398760330578511,0.5333508216817999]",0.0015826192460073902,K7GJO,5,46,0.15,110,0.5333508216817999,10
0.012643408816804612,200,0.1646422881581461,0.7,SGD,elu,"[0.549793388429752,0.5638108284512342]",0.0005111872298054975,ZVTVl,6,30,0.15,164,0.5638108284512342,5
0.017121230177533288,200,0.07786419626006028,0.7,SGD,elu,"[0.5411157024793389,0.5909732651968456]",0.044268941247975716,Tt1Uk,5,41,0.15,150,0.5909732651968456,50
0.07652040399867624,200,0.028700567781449665,0.7,SGD,elu,"[0.5371900826446281,0.4901074510728723]",0.010017758474223624,uTPRc,4,10,0.15,156,0.4901074510728723,10
0.03148809589260441,200,0.05388722800135459,0.7,SGD,tanh,"[0.5516528925619835,0.4910060851558623]",0.005543152555597299,rtSFH,3,24,0.15,135,0.4910060851558623,70
0.00418546883243559,200,0.15612845840967357,0.7,SGD,elu,"[0.5196280991735538,0.5429882665386279]",0.0008453946472934323,IuiIN,2,18,0.15,119,0.5429882665386279,5
0.020337742761574955,200,0.011604408632313198,0.7,SGD,elu,"[0.5489669421487603,0.5369740337839539]",0.019176118375075088,jkzew,6,34,0.15,101,0.5369740337839539,100
0.027535044131773857,200,0.0632730865012769,0.7,SGD,elu,"[0.5157024793388431,0.4605056694829436]",0.00219309638689296,UHszb,5,56,0.15,90,0.4605056694829436,50
0.05112554926784478,200,0.19848246312235407,0.7,SGD,elu,"[0.5214876033057851,0.5309390918628166]",0.10804289103343212,Za2Lr,4,66,0.15,145,0.5309390918628166,10
0.03862923945415751,200,0.22554829778215194,0.7,SGD,tanh,"[0.5584710743801653,0.5643534763926852]",0.003254944361431748,O1DUG,6,60,0.15,130,0.5643534763926852,5
0.08245702904770515,200,0.12051185603797321,0.7,SGD,elu,"[0.5002066115702479,0.5105792638614098]",0.001112942894539189,F1NkI,5,48,0.15,82,0.5105792638614098,50
0.01520155116109349,200,0.1416284224877811,0.7,SGD,elu,"[0.5384297520661157,0.6650147182052291]",0.0629067392003467,Jsm7f,4,27,0.15,108,0.6650147182052291,5
0.008254129840960137,200,0.13743935940922086,0.7,SGD,elu,"[0.543388429752066,0.5491820845125291]",0.013940738926768784,zsYzl,3,27,0.15,169,0.5491820845125291,10
0.024555522622579047,200,0.1131790885934872,0.7,SGD,elu,"[0.540495867768595,0.5468840024136503]",0.027478414158416203,JwnTT,2,72,0.15,109,0.5468840024136503,70
0.0426436298969107,200,0.09527664422123983,0.7,SGD,elu,"[0.5345041322314049,0.6045799345781588]",0.06597791920330258,FQd5F,4,13,0.15,113,0.6045799345781588,50
0.06952012922243912,200,0.0009686425991197178,0.7,SGD,tanh,"[0.5692148760330579,0.5055104940360567]",0.04090901719025592,pl8Wp,3,22,0.15,139,0.5055104940360567,100
0.03612621051068206,200,0.08440844808867484,0.7,SGD,elu,"[0.575206611570248,0.6086940296952965]",0.003967805109738845,ywCOT,4,37,0.15,124,0.6086940296952965,5
0.014015302708659293,200,0.14986181785547842,0.7,SGD,elu,"[0.5650826446280991,0.5968506716549473]",0.006742421109864469,rBVGM,4,19,0.15,102,0.5968506716549473,10
0.0024628985619633004,200,0.10575287633824919,0.7,SGD,elu,"[0.5576446280991735,0.5572964318962323]",0.0016810213810261039,eLZpz,3,43,0.15,97,0.5572964318962323,5
0.01845021479373081,200,0.12957455762608971,0.7,SGD,elu,"[0.5297520661157025,0.6326492677283191]",0.0902655507214848,fP73L,2,79,0.15,152,0.6326492677283191,50
0.02166913089539868,200,0.0717468024454121,0.7,SGD,elu,"[0.5333677685950413,0.5408678499118784]",0.3749130969660485,OXeYu,3,11,0.15,116,0.5408678499118784,5
0.05797491617803139,200,0.17572037860734133,0.7,SGD,tanh,"[0.5239669421487603,0.5605605172967261]",0.022157734603547183,JguwJ,3,89,0.15,197,0.5605605172967261,10
0.04620893102220794,200,0.14286961744253632,0.7,SGD,elu,"[0.5266528925619834,0.5708243061554785]",0.05428172412455876,XYJ5v,4,50,0.15,120,0.5708243061554785,100
0.05378765260128439,200,0.08837809144836818,0.7,SGD,elu,"[0.5508264462809918,0.5180586198472878]",0.01218325405686997,Go7qz,6,29,0.15,85,0.5180586198472878,70
0.029258500942870753,200,0.15804832739328534,0.7,SGD,elu,"[0.4845041322314049,0.47089451507932373]",0.0003910200870527702,h7yjL,5,39,0.15,129,0.47089451507932373,50
0.03251812690191918,200,0.19193334328812214,0.7,SGD,elu,"[0.5076446280991737,0.4657840044216366]",0.0006487521057693228,wA5tP,2,24,0.15,180,0.4657840044216366,5
0.0061485516062281705,200,0.031742277397197406,0.7,SGD,elu,"[0.5012396694214876,0.649597092200602]",0.16657731775145768,IDWd3,4,15,0.15,78,0.649597092200602,10
0.0101978941132457,200,0.030889716191032764,0.7,SGD,tanh,"[0.4958677685950413,0.6080931727044798]",0.17407409828195017,XWFzH,2,16,0.15,75,0.6080931727044798,10
0.026782089702301663,200,0.01691933249792532,0.7,SGD,elu,"[0.5256198347107438,0.5601864166630485]",0.32608262807444555,VkiXp,3,11,0.15,50,0.5601864166630485,10
0.016104690955052653,200,0.044111376036802714,0.7,adam,elu,"[0.5,0.5063786896399771]",0.4790432367454642,VP6iU,2,21,0.15,69,0.5063786896399771,10
0.023372967392641796,200,0.008090527557838512,0.7,SGD,elu,"[0.5206611570247934,0.606296847426677]",0.0826989308048737,J7UrQ,4,33,0.15,80,0.606296847426677,10
0.010805842325946238,200,0.06489396644749439,0.7,SGD,elu,"[0.5233471074380165,0.6106638261795525]",0.15486436843172824,MYq7H,3,16,0.15,45,0.6106638261795525,10
0.015023935781208284,200,0.056042003148199,0.7,adam,elu,"[0.47964876033057857,0.4978587211378673]",0.26562906925668606,ZpNQc,4,57,0.15,60,0.4978587211378673,10
0.039718700666976914,200,0.001235832773888751,0.7,SGD,tanh,"[0.546900826446281,0.5770137211693339]",0.21477855452230887,jTMti,7,44,0.15,54,0.5770137211693339,10
0.005820995691745455,200,0.07689130537192759,0.7,SGD,elu,"[0.5181818181818182,0.6219347679225375]",0.03227215805027757,N32F7,2,83,0.15,64,0.6219347679225375,10
0.09679215500432867,200,0.03724023917230468,0.7,adam,elu,"[0.47758264462809913,0.4927845019858109]",0.06491900596585047,cNtGh,3,52,0.15,73,0.4927845019858109,10
0.0196667853446734,200,0.018921073051908266,0.7,SGD,elu,"[0.552892561983471,0.6421189656032386]",0.04720893223337426,cLRc8,4,63,0.15,88,0.6421189656032386,10
0.008116528516955808,200,0.11065028803848866,0.7,adam,elu,"[0.49752066115702476,0.49282228564416714]",0.10113275450863325,hg74Y,2,36,0.15,42,0.49282228564416714,10
0.06503326022937633,200,0.09949474349142318,0.7,SGD,elu,"[0.5324380165289255,0.480421767673772]",0.01662039470196403,OWIPj,3,28,0.15,30,0.480421767673772,50
0.037772434669418826,200,0.022553630092148783,0.7,SGD,tanh,"[0.528305785123967,0.4835710373382199]",0.4323139514540832,LdV3X,4,10,0.15,12,0.4835710373382199,10
0.030268746628203565,200,0.04862625793089082,0.7,adam,elu,"[0.537190082644628,0.5736656547628926]",0.00865294486049597,FcVcq,3,70,0.15,76,0.5736656547628926,70
0.06246864927109614,200,0.16834735801734374,0.7,SGD,elu,"[0.53099173553719,0.4898977164428426]",0.12237182941579224,EiJpU,7,41,0.15,20,0.4898977164428426,10
0.03382118108674056,200,0.061858280278950614,0.7,SGD,elu,"[0.5225206611570249,0.5067217364495976]",0.010857949081519274,P6dOW,4,100,0.15,68,0.5067217364495976,100
0.01773490514990546,200,0.0339181892385405,0.7,adam,elu,"[0.512603305785124,0.5614096475159283]",0.0366273086023696,ZMAtM,5,46,0.15,57,0.5614096475159283,50
0.012612213897727993,200,0.20463127033659634,0.7,SGD,elu,"[0.5415289256198348,0.6501283325711736]",0.024957031473549395,M58YQ,6,75,0.15,48,0.6501283325711736,10
0.028350653525445087,200,0.2119992484038169,0.7,SGD,tanh,"[0.5392561983471075,0.480801823011282]",0.0029448208126846543,QX2wY,7,115,0.15,17,0.480801823011282,50
0.02116459900547749,200,0.2439957379286835,0.7,adam,elu,"[0.49669421487603316,0.522661753770723]",0.02330020009445005,yuWwM,6,75,0.15,38,0.522661753770723,10
0.04953546832375532,200,0.20233675605890433,0.7,SGD,elu,"[0.496900826446281,0.4243436991056603]",0.0023461543477576196,zSs1n,7,107,0.15,27,0.4243436991056603,100
0.024174281503982726,200,0.17923662487276062,0.7,SGD,elu,"[0.5665289256198348,0.514167792641129]",0.017438992776242605,mYaMY,7,92,0.15,10,0.514167792641129,70
0.034923158409867705,200,0.2361368818718037,0.7,adam,elu,"[0.5636363636363637,0.5971736501849957]",0.0012799815403760444,fdI30,6,97,0.15,32,0.5971736501849957,50
0.026155207044945453,200,0.1646561817846993,0.7,SGD,elu,"[0.5421487603305786,0.5420715612319981]",0.00426640399045695,vUmuy,6,132,0.15,48,0.5420715612319981,10
0.0446553070660503,200,0.263395799215125,0.7,SGD,tanh,"[0.5,0.5193044966377388]",0.48804957248229835,kX9Ti,8,77,0.15,15,0.5193044966377388,10
0.011891892860321876,200,0.19019435230430926,0.7,adam,elu,"[0.5303719008264464,0.563051609038595]",0.02873637292264678,KDTAY,7,86,0.15,36,0.563051609038595,50
0.040315165942001435,200,0.15492406628204897,0.7,SGD,elu,"[0.5278925619834711,0.5296193793279698]",0.006209261047740606,bgMhw,6,121,0.15,24,0.5296193793279698,10
0.08787730147354526,200,0.28378896262059117,0.7,SGD,elu,"[0.5427685950413224,0.5202330321060216]",0.011030970995209574,UpNR9,6,126,0.15,51,0.5202330321060216,50
0.004610859847395999,200,0.18408663253983393,0.7,adam,elu,"[0.5139462809917356,0.5180194067988709]",0.051393087174831834,tyt1l,7,66,0.15,43,0.5180194067988709,70
0.013919426924229802,200,0.30488718500229667,0.7,SGD,elu,"[0.5384297520661157,0.5106933363798928]",0.00782709695688521,utoaU,8,102,0.15,63,0.5106933363798928,100
1.5813994421364636e-05,200,0.20391178967637583,0.7,SGD,tanh,"[0.47995867768595046,0.4464814760271718]",1.907684191505756e-06,YWzeq,8,81,0.15,100,0.4464814760271718,10
0.022243355175167807,200,0.27524764488074827,0.7,adam,elu,"[0.5477272727272727,0.6397573884682475]",0.0018477985480828648,oIdOH,6,55,0.15,72,0.6397573884682475,50
0.03161059072730698,200,0.25030633524760426,0.7,SGD,elu,"[0.540702479338843,0.5772143621050427]",0.014502009562034374,atNz1,7,72,0.15,105,0.5772143621050427,10
0.018928174760765592,200,0.12131053264331731,0.7,SGD,elu,"[0.5539256198347108,0.6040126513562891]",0.039317593237364855,eELcA,5,61,0.15,84,0.6040126513562891,10
0.016266758257259397,200,0.31343749344643207,0.7,adam,relu,"[0.5243801652892561,0.47527381931031804]",0.00012075285828068329,T0llF,6,48,0.15,94,0.47527381931031804,70
0.042932090071078566,200,0.13767107415909163,0.7,SGD,elu,"[0.5458677685950414,0.5814099285669732]",0.02189983063304804,ZyAOI,7,113,0.15,55,0.5814099285669732,30
0.009676181646311396,200,0.22296441897067582,0.7,SGD,elu,"[0.49958677685950414,0.4561097523268365]",0.003626245754817515,jlQ9p,5,87,0.15,33,0.4561097523268365,100
0.025403198823043833,200,0.14569817556542164,0.7,adam,tanh,"[0.5559917355371901,0.5177152093914958]",1.1210182459768863e-05,qFJtk,9,93,0.15,22,0.5177152093914958,50
0.04740385309555954,200,0.1727777381133686,0.7,SGD,elu,"[0.5072314049586777,0.5061948577090054]",0.000840366568861402,lDdx9,6,59,0.15,60,0.5061948577090054,10
0.0364356043094217,200,0.25828334611556114,0.7,SGD,elu,"[0.5188016528925619,0.5615287892084743]",0.07427945767984727,Cz386,7,147,0.15,18,0.5615287892084743,50
0.02816219706260055,200,0.3992093605312639,0.7,adam,relu,"[0.5133264462809917,0.5644935691041394]",0.008991547979683719,Uvt66,8,137,0.15,28,0.5644935691041394,10
0.011897188849064334,200,0.21509608907721928,0.7,SGD,elu,"[0.4758264462809917,0.442028223834433]",0.0002613890129263653,JcsFv,5,67,0.15,48,0.442028223834433,30
6.278628705669309e-05,200,0.19215144309240348,0.7,SGD,elu,"[0.565702479338843,0.6127697000665]",0.006329251425544624,QrTlz,10,32,0.15,108,0.6127697000665,10
0.007514666969655973,200,0.23123343913682304,0.7,adam,elu,"[0.5295454545454544,0.5798119097737542]",0.004702166725138774,cd18p,6,105,0.15,90,0.5798119097737542,70
0.07274016258636881,200,0.20594117543162915,0.7,SGD,elu,"[0.5421487603305785,0.5608416077823825]",0.029954663588310074,RAK4d,7,38,0.15,98,0.5608416077823825,50
0.021071225907202652,200,0.15031327014949927,0.7,SGD,tanh,"[0.521900826446281,0.4886058580312446]",0.002740709997393334,Rb3Uk,5,110,0.15,40,0.4886058580312446,100
0.0019406763060945634,200,0.29814817478923406,0.7,adam,elu,"[0.5057851239669422,0.49923150819879114]",0.05978902814331813,pWqSY,9,53,0.15,45,0.49923150819879114,5
0.015098796381877224,200,0.11516374763776921,0.7,SGD,relu,"[0.5692148760330579,0.5761366588480974]",0.01900310526930693,dCfcE,10,19,0.15,81,0.5761366588480974,10
0.017965998697751652,200,0.3367353281635919,0.7,SGD,elu,"[0.5493801652892562,0.5610424460086693]",0.09454727175926617,Lhnsj,8,63,0.15,13,0.5610424460086693,10
0.023098541325906198,200,0.2418796213310061,0.7,adam,elu,"[0.5241735537190083,0.5387179568649663]",0.012367390529141714,HY1ca,6,118,0.15,65,0.5387179568649663,50
0.02995597862234498,200,0.13668902402908928,0.7,SGD,elu,"[0.5078512396694215,0.514184637988248]",0.21983667835713674,IjIXo,5,23,0.15,53,0.514184637988248,5
0.033001025390078424,200,0.16121822287258009,0.7,SGD,elu,"[0.4981404958677686,0.44710660900998606]",0.0005507826743568441,kuyik,8,82,0.15,113,0.44710660900998606,30
0.05628300736710238,200,0.09178618768115852,0.7,adam,tanh,"[0.5475206611570248,0.5498652243887169]",0.001043088945789625,r5KVF,6,42,0.15,25,0.5498652243887169,10
0.009230950666649439,200,0.18592437320373392,0.7,SGD,elu,"[0.4989669421487603,0.44992295288269946]",0.00016584313288750327,rlWs7,7,73,0.15,69,0.44992295288269946,70
0.06063878490459065,200,0.19474433927487886,0.7,SGD,relu,"[0.5204545454545454,0.5506783079899316]",0.3100224358417801,SWvSY,6,29,0.15,137,0.5506783079899316,50
0.0034657809006653825,200,0.2702498135535494,0.7,adam,elu,"[0.4795454545454545,0.5238581037749774]",0.13356212800880798,pn9g5,5,26,0.15,35,0.5238581037749774,100
0.037187103997553955,200,0.1739860310887155,0.7,SGD,elu,"[0.5683884297520662,0.578960109787082]",0.036672427191365986,XxOrH,9,13,0.15,87,0.578960109787082,5
0.025478255734725397,200,0.12764888771863278,0.7,SGD,elu,"[0.5477272727272727,0.6177498993159288]",0.025639472310060085,vTdnl,5,126,0.15,57,0.6177498993159288,10
0.01324622426006126,200,0.3234882676931926,0.7,adam,elu,"[0.5274793388429753,0.5831072204995617]",0.0014149198931729667,SPrwn,7,46,0.15,76,0.5831072204995617,10
0.019910838904920188,200,0.10477447637953521,0.7,SGD,tanh,"[0.5225206611570249,0.46458631355232616]",0.0020195896274670323,cVuAy,10,36,0.15,93,0.46458631355232616,50
0.005247015690622345,200,0.08284622186698319,0.7,SGD,elu,"[0.5365702479338842,0.44818048025793733]",5.2094105878242696e-05,EqKUp,6,51,0.15,29,0.44818048025793733,5
0.005825847603860387,200,0.07045760226503879,0.7,SGD,elu,"[0.5171487603305785,0.5901617223338982]",0.16723753956938997,EzX7q,4,16,0.15,79,0.5901617223338982,10
0.010976962362843429,200,0.050601429353025085,0.7,SGD,elu,"[0.49049586776859505,0.5946855166997291]",0.05010969150142129,ebjFW,4,10,0.15,64,0.5946855166997291,10
0.017104317244227833,200,0.05646672530097599,0.7,SGD,elu,"[0.5231404958677686,0.6069014964367907]",0.10341286315978594,h4o7B,4,19,0.15,59,0.6069014964367907,10
0.006838196592408575,200,0.026705873188254306,0.7,SGD,elu,"[0.5367768595041322,0.662791566323944]",0.08065983077213612,XR3Og,3,23,0.15,84,0.662791566323944,10
0.008651799778389695,200,0.04068511312231027,0.7,SGD,elu,"[0.5756198347107438,0.6300117900879709]",0.07847362067374715,hQqnA,2,32,0.15,105,0.6300117900879709,10
0.01422138512879187,200,0.008736857739471495,0.7,SGD,elu,"[0.5365702479338843,0.5533115387949723]",0.018204639330596763,HpjaN,2,23,0.15,72,0.5533115387949723,10
0.002011384144189053,200,0.09534622685245503,0.7,SGD,elu,"[0.5008264462809917,0.597774769570455]",0.061025052599439314,VvTGr,3,41,0.15,83,0.597774769570455,10
0.016138627268964,200,0.07655534050580722,0.7,SGD,elu,"[0.550206611570248,0.602294016159828]",0.014167885552983855,PE3Kk,3,29,0.15,121,0.602294016159828,10
0.00010831941408466148,200,0.12027806680684391,0.7,SGD,elu,"[0.5026859504132231,0.609297404379288]",0.043273099498891736,egmUi,2,35,0.15,98,0.609297404379288,10
0.0037452496278820267,200,0.1684899361520596,0.7,SGD,elu,"[0.5440082644628099,0.612079014698784]",0.009844858109261344,nf72x,3,25,0.15,117,0.612079014698784,10
0.011393287379833191,200,0.2100002594817833,0.7,SGD,elu,"[0.5254132231404959,0.5953900696579801]",0.22816577252415685,awwGH,2,13,0.15,103,0.5953900696579801,10
0.007133886853506967,200,0.024537788321581735,0.7,SGD,elu,"[0.4857438016528925,0.643974281567429]",0.3470877557480288,nbnUK,2,21,0.15,88,0.643974281567429,10
0.01876592140345565,200,0.10964152791530897,0.7,SGD,elu,"[0.5345041322314049,0.622992150312726]",0.13343670384986558,p4TVH,3,56,0.15,109,0.622992150312726,10
0.012116199792642283,200,0.22446136365307673,0.7,SGD,elu,"[0.5619834710743802,0.6119537883257691]",0.02411248663194804,iHmIM,3,45,0.15,42,0.6119537883257691,10
0.027599876640010984,200,0.15009555713259565,0.7,SGD,elu,"[0.5371900826446281,0.6296252321397795]",0.034310727099818576,unQKN,2,17,0.15,51,0.6296252321397795,10
0.022093015605414268,200,0.1821620688941461,0.7,SGD,elu,"[0.5634297520661157,0.6486498524958815]",0.007043130155960039,rYQAt,3,38,0.15,94,0.6486498524958815,10
0.015137361277071711,200,0.20045618090502734,0.7,SGD,elu,"[0.5407024793388431,0.499527785784029]",0.004908882193742223,pHiHI,2,11,0.15,48,0.499527785784029,30
0.024050154615710757,200,0.08736452259342344,0.7,SGD,elu,"[0.5264462809917355,0.4867496550751899]",0.015807003716351475,UotAM,3,32,0.15,62,0.4867496550751899,70
0.010247869086087148,200,0.06669031267530658,0.7,SGD,elu,"[0.5256198347107437,0.6220209535197598]",0.08490900009634679,wOfv1,2,26,0.15,112,0.6220209535197598,5
0.007777094266125783,200,0.15634675264230255,0.7,SGD,elu,"[0.5070247933884298,0.47472083274370797]",0.4246289533203803,cabuu,4,10,0.15,68,0.47472083274370797,50
0.004418771698067557,200,0.13217361599104357,0.7,SGD,relu,"[0.5299586776859504,0.5035641378573964]",0.053615532393013754,KDVBj,4,49,0.15,39,0.5035641378573964,100
0.017026133703462433,200,0.23746845218829446,0.7,SGD,elu,"[0.5557851239669421,0.5158092656510761]",0.0033391553270084307,gh9V9,5,19,0.15,20,0.5158092656510761,10
0.06749966661048745,200,0.1376562626049938,0.7,SGD,elu,"[0.5386363636363635,0.5321515769405478]",0.02720483048190121,SWy2i,3,58,0.15,132,0.5321515769405478,10
0.01979536253758006,200,0.16494913856537186,0.7,adam,elu,"[0.4864669421487603,0.5043409944650292]",0.18092266045837513,knAad,4,42,0.15,75,0.5043409944650292,5
0.013221723114102375,200,0.14401086904275584,0.7,SGD,elu,"[0.5508264462809916,0.5257914923148819]",0.00919350553776089,Aed1R,5,35,0.15,32,0.5257914923148819,50
0.0001260323131472077,200,0.10329695826319779,0.7,SGD,tanh,"[0.5524793388429753,0.6568989718325537]",0.07031975785015206,brjlR,6,68,0.15,10,0.6568989718325537,10
0.006260294628349725,200,0.1782163311090788,0.7,SGD,tanh,"[0.5138429752066116,0.6212275207758271]",0.1387108619416538,MZaGJ,6,69,0.15,15,0.6212275207758271,10
0.003260908370633491,200,0.23058898902260616,0.7,SGD,tanh,"[0.5016528925619834,0.5834201689611921]",0.2653550828595371,GGA4o,3,91,0.15,12,0.5834201689611921,10
0.00029784422056990806,200,0.21765331479623717,0.7,SGD,tanh,"[0.5345041322314049,0.6111940152076702]",0.1145598979233399,JFsZB,7,95,0.15,11,0.6111940152076702,10
0.0012748442587270329,200,0.253237902294712,0.7,SGD,tanh,"[0.5175619834710744,0.5188426272454971]",0.4840668180368967,fULYC,5,64,0.15,26,0.5188426272454971,10
0.00863675828147764,200,0.18895058418927851,0.7,SGD,tanh,"[0.5146694214876033,0.6070584090386707]",0.07369303810067343,b7Nck,2,76,0.15,18,0.6070584090386707,10
0.002113954227596337,200,0.10188258954546972,0.7,SGD,tanh,"[0.5334710743801654,0.5987651819231601]",0.27930671824225206,ExnlJ,4,98,0.15,37,0.5987651819231601,10
0.010865551081201167,200,0.20689525799024158,0.7,SGD,tanh,"[0.5150826446280992,0.5935832991301171]",0.20152709965487559,X68qY,6,81,0.15,123,0.5935832991301171,10
0.004637726833229129,200,0.1196331154582855,0.7,SGD,tanh,"[0.5652892561983471,0.6035833556109395]",0.0989764008406596,ahe0L,3,84,0.15,24,0.6035833556109395,10
0.006882494553442822,200,0.15826029948930614,0.7,SGD,tanh,"[0.5518595041322314,0.6113794697437719]",0.04179709279927368,RkgPu,8,89,0.15,21,0.6113794697437719,10
0.01411155914414098,200,0.19521195491644278,0.7,SGD,tanh,"[0.5431818181818182,0.5780362118150734]",0.3991015714943663,o5OMA,5,70,0.15,101,0.5780362118150734,10
0.0002892188110672732,200,0.1703546078712938,0.7,SGD,tanh,"[0.5400826446280992,0.577478398204296]",0.07116291334271871,hJBdf,7,78,0.15,10,0.577478398204296,10
0.003042734256926158,200,0.1273204126447006,0.7,SGD,tanh,"[0.5150826446280992,0.5740523254825802]",0.03318849324977108,xuhkb,4,53,0.15,91,0.5740523254825802,10
0.009416439883483058,200,0.28986858103406604,0.7,SGD,tanh,"[0.550206611570248,0.6050575594262771]",0.021165939888251432,sXeml,3,102,0.15,144,0.6050575594262771,10
5.180844262696067e-05,200,0.2420941427366055,0.7,SGD,tanh,"[0.5179752066115703,0.625634545024137]",0.17034976782749667,ae9jc,2,62,0.15,32,0.625634545024137,10
0.005674296209540372,200,0.14444952979028977,0.7,SGD,tanh,"[0.5316115702479339,0.5574632144256519]",0.49561250977137905,eVCLj,5,72,0.15,45,0.5574632144256519,30
0.012755705527690658,200,0.11248277999989485,0.7,SGD,tanh,"[0.5400826446280992,0.6159624546302236]",0.0561281206654221,P7Vp2,6,106,0.15,115,0.6159624546302236,10
0.015349764480894687,200,0.22134212301639197,0.7,SGD,tanh,"[0.5458677685950414,0.5816784622084165]",0.3171463710999748,VIKgx,9,59,0.15,126,0.5816784622084165,70
0.017483797720662567,200,0.18225972461671272,0.7,SGD,tanh,"[0.5539256198347108,0.6329979795571209]",0.12572443472716446,a9bDL,7,66,0.15,107,0.6329979795571209,5
0.07852244260575413,200,0.26205422614339613,0.7,SGD,tanh,"[0.537396694214876,0.5130905749149807]",0.22770401816453384,eyJA3,4,85,0.15,85,0.5130905749149807,100
0.026340248345577952,200,0.21449745320822505,0.7,SGD,relu,"[0.5136363636363636,0.6136866482106635]",0.08920685690342547,T304E,6,47,0.15,15,0.6136866482106635,10
0.022147633753664367,200,0.34844546879022054,0.7,SGD,tanh,"[0.5181818181818182,0.5725852052032406]",0.012556492970119109,uQUdG,8,75,0.15,98,0.5725852052032406,10
0.010664638218718363,200,0.19752759973460252,0.7,SGD,tanh,"[0.5326446280991736,0.6011511401545123]",0.045886655684525005,Z8w7s,3,55,0.15,58,0.6011511401545123,5
0.02052605677823968,200,0.07733319906580143,0.7,SGD,relu,"[0.5400826446280991,0.6400461631961267]",0.06507337309740982,hg0hR,5,79,0.15,30,0.6400461631961267,10
0.008577098606476909,200,0.1518690642330222,0.7,SGD,tanh,"[0.4991735537190082,0.5670323172273557]",0.028982790941893852,X1ncD,2,94,0.15,72,0.5670323172273557,10
0.004908868614729928,200,0.24889861948212144,0.7,SGD,tanh,"[0.5770661157024793,0.6017859021127135]",0.018334162125872525,ZXcWF,4,116,0.15,51,0.6017859021127135,30
0.08603989105763205,200,0.17498797516992992,0.7,SGD,relu,"[0.5136363636363637,0.4454373046201122]",0.1530094889678992,q6UWD,6,99,0.15,40,0.4454373046201122,70
0.002257497384774281,200,0.2819544344035468,0.7,SGD,tanh,"[0.5623966942148759,0.642046120888936]",0.02299946532101491,T4Gyz,7,88,0.15,81,0.642046120888936,5
0.0317935536575398,200,0.09865047034038124,0.7,SGD,tanh,"[0.528305785123967,0.6282332159336035]",0.04466404444339423,o3BEi,10,110,0.15,78,0.6282332159336035,10
0.091126719214117,200,0.16305006621831764,0.7,SGD,relu,"[0.4962809917355372,0.4854090535256118]",0.08966254952127409,BGLCp,5,141,0.15,35,0.4854090535256118,10
0.018039428121311814,200,0.23063728586043086,0.7,SGD,elu,"[0.5603305785123968,0.5634044827542825]",0.01404957289053527,yFIku,9,50,0.15,55,0.5634044827542825,100
0.029441475507782807,200,0.013403923738434742,0.7,SGD,tanh,"[0.568801652892562,0.5857164912365156]",0.1117699422093721,xdIt4,3,59,0.15,18,0.5857164912365156,10
