,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
jyHu8,4.304321585352283e-06,50.0,0.33394626904739955,adam,tanh,0.09988117821187997,26.0,61.0,0.7,0.15,200.0,46.0,0.408010672305439,0.17967018872021046,0.46279761904761907,0.1359389457334438
nqqmm,0.0004622741693799421,10.0,0.38572618528333286,adam,tanh,0.09624565082616654,172.0,196.0,0.7,0.15,200.0,31.0,0.8703921580966645,0.0549603929491221,0.8666666666666666,0.015338212769910861
PSpMj,0.03258482970219448,70.0,0.19691057273550203,SGD,tanh,0.09492175006233727,103.0,67.0,0.7,0.15,200.0,19.0,0.7988660705108439,0.06310894455006527,0.8452380952380952,0.020447100044425796
okoh1,1.839763457249668e-05,100.0,0.26822610148910236,SGD,elu,0.03165056498353486,74.0,39.0,0.7,0.15,200.0,24.0,0.49145700734811343,0.22551106060673984,0.5535714285714286,0.12766434874718582
bNQFi,0.00018963672139312712,70.0,0.38779394126360267,adam,tanh,0.04814638216453293,115.0,114.0,0.7,0.15,200.0,44.0,0.8145155492765511,0.07796931833966657,0.8577380952380953,0.017747680376042355
uhjPi,9.510735869761355e-06,100.0,0.1886643601485842,adam,elu,0.029273552478783493,153.0,41.0,0.7,0.15,200.0,14.0,0.5482333566173926,0.24312520627250053,0.6714285714285714,0.12595440632091967
SsR61,1.0331133286720374e-06,30.0,0.30952935546513083,adam,relu,0.01997617379739486,140.0,168.0,0.7,0.15,200.0,68.0,0.42984991067133926,0.12842210950012267,0.5125,0.09326262202333077
pvuMx,3.3933973296822866e-05,100.0,0.20332485616482582,SGD,elu,0.08016047334579474,63.0,33.0,0.7,0.15,200.0,22.0,0.4345653294414693,0.16003067820144623,0.4321428571428571,0.15597509830904746
Ixy0t,8.767335979431417e-05,30.0,0.19768637774107797,SGD,elu,0.015009784582519704,10.0,185.0,0.7,0.15,200.0,63.0,0.48223063315160586,0.13988696811309814,0.4934523809523809,0.14102118856250914
cb188,0.06149767230049034,10.0,0.298386480872747,adam,elu,0.07117549773042288,146.0,181.0,0.7,0.15,200.0,29.0,0.7105702710746321,0.13028731202804458,0.6559523809523811,0.1349970605206141
BO54S,1.6381213381226704e-05,10.0,0.13795915114541382,adam,elu,0.07556081238081422,25.0,145.0,0.7,0.15,200.0,47.0,0.7056844428349648,0.17546025683798963,0.8083333333333332,0.06393200753379785
l3DVB,0.01874765561097062,50.0,0.3927989038394778,adam,relu,0.07458952267051895,19.0,77.0,0.7,0.15,200.0,29.0,0.7360253692315937,0.11489658804193154,0.5565476190476191,0.19442520960904036
S1MWh,0.001914981024516262,100.0,0.1810623905859671,SGD,tanh,0.026120395492674767,66.0,122.0,0.7,0.15,200.0,61.0,0.5322534958427816,0.18834502061307865,0.6142857142857142,0.11312029797546927
OSpz3,0.002515919705232304,30.0,0.32617737346792497,adam,relu,0.03797878104197,44.0,170.0,0.7,0.15,200.0,57.0,0.7656687445766671,0.17855165617267005,0.7898809523809524,0.1457555672149426
tVYgO,3.1179630256150784e-05,10.0,0.3283863307580168,adam,elu,0.07698309778969721,56.0,157.0,0.7,0.15,200.0,46.0,0.7727196429548748,0.107005790763708,0.8422619047619048,0.03061283540624713
sgEcF,6.999066852064921e-06,10.0,0.07498532692793694,SGD,elu,0.0948139204480858,77.0,138.0,0.7,0.15,200.0,24.0,-1,-1,-1,-1
fsjm7,0.024256113765560413,30.0,0.1520794546023816,SGD,elu,0.022166551638579834,89.0,88.0,0.7,0.15,200.0,54.0,0.724788703360132,0.12678609058735948,0.7767857142857142,0.0899282436293936
ckS08,7.761834023808925e-05,70.0,0.07555008260310436,adam,elu,0.016237425823378972,29.0,181.0,0.7,0.15,200.0,56.0,0.8048681052439477,0.061150314569972726,0.8363095238095237,0.03869047619047619
qWRQG,0.0117569875116034,5.0,0.06958813944281572,adam,relu,0.07440186251408248,131.0,76.0,0.7,0.15,200.0,50.0,0.7149575517075517,0.17265103596410902,0.5633928571428571,0.10092796832518444
QtSOp,4.759037207436436e-06,70.0,0.3494204552673035,adam,elu,0.05185062525228898,56.0,50.0,0.7,0.15,200.0,20.0,0.4577552622259904,0.18800913760656576,0.6470238095238094,0.15741881433480548
JmBOW,0.00028805268903673003,10.0,0.35605598301763564,adam,relu,0.09835896962857077,18.0,88.0,0.7,0.15,200.0,32.0,0.7591519274376417,0.17791829451822064,0.756547619047619,0.16832613475548994
FmgZS,0.0007501169895844721,5.0,0.09535089988912829,adam,elu,0.03492135079282754,68.0,152.0,0.7,0.15,200.0,69.0,0.9011401827973454,0.049399025972084946,0.8363095238095237,0.036133452882800454
nIlYD,4.3452943266945735e-06,50.0,0.36639956345968777,adam,tanh,0.08618229440737898,53.0,92.0,0.7,0.15,200.0,56.0,-1,-1,-1,-1
KvVfK,0.0035621487054635094,100.0,0.24403196172989539,SGD,relu,0.07759695614253294,129.0,27.0,0.7,0.15,200.0,27.0,0.5675219198790628,0.15943901151506848,0.6351190476190476,0.1429079770667021
Kw4zC,2.260475450856248e-06,30.0,0.2912405702925701,SGD,relu,0.028077933584380946,192.0,63.0,0.7,0.15,200.0,58.0,0.42375661375661383,0.16301415066090627,0.5297619047619049,0.0947158299091242
kiDmJ,0.0021092276901259898,5.0,0.21066073806532748,adam,relu,0.052944111456963164,186.0,78.0,0.7,0.15,200.0,29.0,0.8046452318721713,0.1553785588812565,0.6547619047619048,0.16700645635000172
FcHtW,1.4061449756694186e-05,10.0,0.263655118261073,SGD,elu,0.020540162641817385,59.0,117.0,0.7,0.15,200.0,18.0,0.5203236961451247,0.193792518423829,0.5529761904761906,0.11188101318414624
I0qQ9,0.00026510866357223867,5.0,0.21415407182893378,adam,tanh,0.04333851570744987,16.0,38.0,0.7,0.15,200.0,13.0,0.867162109493813,0.05002290964840619,0.868452380952381,0.007738095238095226
PiIe0,4.4084078787498424e-05,100.0,0.3641533525151877,adam,relu,0.03464974065669172,116.0,62.0,0.7,0.15,200.0,56.0,0.692108843537415,0.16482486549453831,0.7220238095238095,0.14303188717310317
ENbET,0.4315242371337272,10.0,0.22199417716348813,SGD,tanh,0.07557366181218775,144.0,170.0,0.7,0.15,200.0,54.0,0.8724425496349971,0.08308953995257762,0.7916666666666667,0.15460156529262473
m1ZWK,0.004939218649343905,50.0,0.10027075105313021,adam,relu,0.09991895493597025,142.0,166.0,0.7,0.15,200.0,19.0,0.7523026088634653,0.14337319374642218,0.7122023809523809,0.17224945038401826
GCKUs,0.00014993689513610666,100.0,0.3663822267152601,adam,relu,0.01705151489250133,108.0,24.0,0.7,0.15,200.0,65.0,0.7398592214663643,0.15819848147668045,0.7517857142857143,0.13019396179191578
AByNu,0.006432980663808802,70.0,0.3143743474790489,adam,tanh,0.0741954542434469,124.0,56.0,0.7,0.15,200.0,34.0,0.8943779527228713,0.036711458095350404,0.8517857142857143,0.039613531266606744
kZwcs,0.014855927094273049,5.0,0.139850938008271,adam,elu,0.022463774561944386,124.0,143.0,0.7,0.15,200.0,64.0,0.8580565462245785,0.09255033848844045,0.7833333333333332,0.12423804048256654
SLcJ2,0.49313615981465425,10.0,0.0975237189349854,SGD,elu,0.08507271223316697,19.0,171.0,0.7,0.15,200.0,32.0,-1,-1,-1,-1
D0BXK,1.0465977879919749e-06,10.0,0.35291013127479165,SGD,tanh,0.07020948132329177,193.0,90.0,0.7,0.15,200.0,19.0,-1,-1,-1,-1
im9yK,0.0003897461389363405,5.0,0.31634259076581545,adam,tanh,0.09398582131319211,92.0,22.0,0.7,0.15,200.0,51.0,0.8834211121389661,0.05123278325517388,0.8547619047619046,0.02610918118983489
TWO3z,0.2473593311190665,30.0,0.24533307439714008,SGD,relu,0.03573727609233481,118.0,164.0,0.7,0.15,200.0,13.0,0.6511111111111111,0.18607047649270486,0.6470238095238094,0.18030998912115417
l8gTn,0.08670350338364637,30.0,0.11860567506546511,adam,tanh,0.004159507738354141,158.0,23.0,0.7,0.15,200.0,38.0,0.8380510809384536,0.06868700110910841,0.43809523809523815,0.16895117973481819
L5yQw,0.24240960565360048,30.0,0.3444438978981474,adam,elu,0.015835274430098134,103.0,32.0,0.7,0.15,200.0,66.0,0.6220804988662131,0.14100273766998178,0.5,0.0
kDA2A,3.577177632561332e-05,5.0,0.09383403940941917,adam,elu,0.002261121923922804,150.0,133.0,0.7,0.15,200.0,57.0,0.8691224930305147,0.04472786168993326,0.8660714285714285,0.01905691737331205
iH8iu,0.0026406443567956505,10.0,0.08536974769724975,adam,tanh,0.08143960578571513,98.0,143.0,0.7,0.15,200.0,46.0,0.8525331328730298,0.05843254670358373,0.8202380952380952,0.11217672120384582
qow1A,0.048203693784954524,50.0,0.009417332141921265,adam,elu,0.04546771214280472,153.0,42.0,0.7,0.15,200.0,12.0,0.8269878748086757,0.08456930978907111,0.8315476190476192,0.08039240848739157
UtvzJ,1.0104610530397963e-05,50.0,0.11747510628424696,adam,elu,0.08238912884116552,79.0,148.0,0.7,0.15,200.0,64.0,0.6228414523379502,0.1547010225363196,0.7291666666666666,0.08287501517700957
dtiuA,6.800012683253019e-06,5.0,0.35520468781082326,adam,relu,0.022734649212200364,185.0,78.0,0.7,0.15,200.0,59.0,0.7302698412698412,0.16270290589290515,0.7196428571428571,0.15204692742896703
sXmUZ,0.00043290698515000204,70.0,0.009428366783893295,adam,tanh,0.06872335471972821,110.0,10.0,0.7,0.15,200.0,31.0,0.8526245791563619,0.041869057512710084,0.8708333333333333,0.012499999999999987
SMlUI,0.048602291575029696,100.0,0.30462956529243224,adam,tanh,0.03793407790428321,192.0,197.0,0.7,0.15,200.0,65.0,0.8054256549142236,0.09511221351463106,0.6696428571428571,0.19534785677706396
tETaI,0.08226419663030864,5.0,0.33780399531630806,adam,tanh,0.08918569298748352,14.0,76.0,0.7,0.15,200.0,25.0,0.853052735311226,0.05971284048110014,0.4642857142857143,0.16029486718059455
drUWl,0.04063459733118511,5.0,0.2588367819525801,SGD,relu,0.06537176907928553,115.0,179.0,0.7,0.15,200.0,50.0,0.6195551776266062,0.16227981175677847,0.6428571428571427,0.1780349082944931
O3zZE,0.21886797911948017,50.0,0.10677010301645194,adam,tanh,0.0033966699987620255,28.0,71.0,0.7,0.15,200.0,50.0,0.8222086267439446,0.054420932248919994,0.5291666666666667,0.16166934039446926
Ls3Y2,0.00010710120596007114,70.0,0.047797740753195185,adam,elu,0.029697616192237732,100.0,53.0,0.7,0.15,200.0,47.0,0.7899270181091246,0.08121469289312855,0.8547619047619047,0.02165881595078601
cQX0n,0.03167256937286105,70.0,0.20492081327848882,adam,elu,0.07442403429847502,146.0,82.0,0.7,0.15,200.0,51.0,0.7942145681518947,0.12871965523155324,0.7404761904761904,0.1293242948661634
FOFV7,0.0014726354499866301,50.0,0.09127033938355199,SGD,elu,0.07934852556575314,188.0,80.0,0.7,0.15,200.0,47.0,0.6443381212491164,0.11599951123362875,0.7309523809523809,0.08864052604279182
VTwq9,0.00022532492536415387,70.0,0.21407110759996217,SGD,relu,0.04130509385193268,160.0,155.0,0.7,0.15,200.0,62.0,0.48504459561602414,0.1600788533219561,0.5845238095238096,0.16419942523396824
TftoL,5.103855270641333e-05,5.0,0.1600919731934258,SGD,elu,0.05094932654990608,43.0,62.0,0.7,0.15,200.0,67.0,0.4252238509304057,0.16720546335830086,0.5333333333333333,0.152924069312377
FAihp,0.03671764898861455,10.0,0.221859749778063,adam,tanh,0.02369689311078135,156.0,47.0,0.7,0.15,200.0,29.0,0.8449611741649538,0.07704739129489124,0.6601190476190477,0.22042222033048187
G6bZ1,0.007038013691743129,5.0,0.18873895549611241,SGD,elu,0.08986749399121197,184.0,76.0,0.7,0.15,200.0,46.0,0.8414334053181352,0.052723261629602385,0.8571428571428573,0.025393725009168477
gue5d,0.004565111301572346,70.0,0.30431195660294036,adam,relu,0.05476819551409785,115.0,133.0,0.7,0.15,200.0,20.0,0.7215516561748555,0.15638850177381042,0.7529761904761905,0.1659689904238527
RpAnD,0.0004948070868424652,30.0,0.019276427602941307,SGD,elu,0.07707448794554514,26.0,156.0,0.7,0.15,200.0,22.0,0.5422011135666482,0.1755115331482582,0.6029761904761904,0.14113671384676935
zKxQn,0.18762567491496332,30.0,0.3453907967600644,SGD,elu,0.07571241353972616,129.0,66.0,0.7,0.15,200.0,62.0,-1,-1,-1,-1
l9ux2,0.00019262604486544973,70.0,0.03157788793875476,adam,tanh,0.024950803476045582,68.0,108.0,0.7,0.15,200.0,27.0,0.8549183074840865,0.05180235106315322,0.869047619047619,0.021626073957839276
TE0Wd,0.0003611571969633999,30.0,0.39649381514152204,SGD,tanh,0.0423887463312444,105.0,118.0,0.7,0.15,200.0,19.0,0.522904811724258,0.16809347638240896,0.644047619047619,0.16719304632438822
tNksT,1.288861226290205e-05,50.0,0.152749567100131,SGD,tanh,0.08792815520888723,38.0,166.0,0.7,0.15,200.0,33.0,-1,-1,-1,-1
mhyl7,0.01667325801061963,10.0,0.09627153945379813,adam,tanh,0.07130065503723859,16.0,33.0,0.7,0.15,200.0,33.0,0.7956841502109773,0.09914573420589713,0.5,0.0
hWMf7,0.006262069294439393,5.0,0.13998125873123843,adam,elu,0.016160258181482912,107.0,120.0,0.7,0.15,200.0,57.0,0.8713509033585682,0.054212830541314594,0.8119047619047619,0.1240382502631534
v18jE,0.0002958066906501305,5.0,0.2258815509674288,adam,tanh,0.0447064213012794,78.0,175.0,0.7,0.15,200.0,67.0,0.8808038538264521,0.04842558236264324,0.869047619047619,0.012485819621073216
PXr3L,3.4072715593837926e-06,70.0,0.02090782102490838,SGD,tanh,0.0908823736057123,161.0,118.0,0.7,0.15,200.0,54.0,0.3970568783068783,0.19251659982988387,0.4708333333333333,0.11768415635758439
m4mZQ,0.1742222063318614,5.0,0.3546177791295868,adam,elu,0.012248802556182626,21.0,23.0,0.7,0.15,200.0,66.0,0.6258987994883991,0.11774363726922443,0.5056547619047619,0.09715746345022411
bZghU,0.001035792420459348,10.0,0.32108435325419493,adam,relu,0.09740792507902846,125.0,129.0,0.7,0.15,200.0,41.0,0.7554458878272807,0.1689518914041922,0.7449404761904763,0.16101190476190474
yrD7x,2.044980016299444e-06,30.0,0.30342948193355757,SGD,relu,0.06733549448189957,65.0,161.0,0.7,0.15,200.0,69.0,0.44066077646076324,0.1015038234807342,0.47738095238095235,0.07998370015352774
wM2PD,1.1161052257477272e-06,5.0,0.32285945109381153,adam,relu,0.011517460072218001,156.0,164.0,0.7,0.15,200.0,23.0,0.5075015460729746,0.2112835108399799,0.606547619047619,0.17966825848372872
wv03t,2.1916609102974894e-06,100.0,0.11442109947480757,SGD,tanh,0.07488669330799157,180.0,127.0,0.7,0.15,200.0,38.0,0.5165968253427947,0.13550103800571864,0.5029761904761905,0.14800377094233758
yEX8P,3.1310530581212788e-06,50.0,0.10899912163597142,SGD,relu,0.08395405133800703,68.0,141.0,0.7,0.15,200.0,70.0,0.4075261169531026,0.15212750930796962,0.505952380952381,0.061341300133277384
vtfzr,0.00986024497371425,50.0,0.3800550069608917,adam,relu,0.07786762640704954,21.0,21.0,0.7,0.15,200.0,31.0,0.8014259028119044,0.11906607078967886,0.6931547619047619,0.22247675774807404
YaXRa,0.0001506320581582046,5.0,0.13819615325949927,SGD,tanh,0.007746497812202858,41.0,148.0,0.7,0.15,200.0,12.0,0.6059559712773999,0.19474351484310234,0.6952380952380953,0.08686398260454618
N9I3D,4.158480886034038e-06,30.0,0.16734841608789297,SGD,relu,0.04986581898664108,46.0,15.0,0.7,0.15,200.0,34.0,0.4232893075824224,0.10112938960651131,0.5446428571428571,0.10433659608903634
VFzcj,0.000263310437008348,50.0,0.3135696023825124,SGD,relu,0.048099555197350444,42.0,178.0,0.7,0.15,200.0,17.0,0.49195295448840454,0.12069327222861073,0.5380952380952381,0.09719711369976282
vL3u0,0.0018151543612700673,100.0,0.05715258633178824,SGD,tanh,0.0749139643078358,137.0,195.0,0.7,0.15,200.0,18.0,0.6683832371332371,0.12856138345198695,0.6125,0.13182743349630313
ZsjIo,4.239719241176176e-05,100.0,0.2453416292746311,SGD,tanh,0.03328152280241329,139.0,86.0,0.7,0.15,200.0,24.0,0.32495894549337134,0.1339881370036865,0.4619047619047619,0.08825596663262207
uS6XS,0.004468733265988488,5.0,0.32847590346127037,adam,relu,0.020358459996450765,53.0,48.0,0.7,0.15,200.0,12.0,0.7553486001246011,0.16652002791235176,0.6413690476190477,0.1464046752665682
mhZlW,0.001162243869144735,70.0,0.20662717010185366,SGD,relu,0.04827854696823813,87.0,135.0,0.7,0.15,200.0,48.0,0.5776002218405747,0.12216887898092699,0.6672619047619047,0.14699970884016392
UAIzs,3.18864234081563e-05,50.0,0.08912535841887244,adam,relu,0.08259168021087311,75.0,159.0,0.7,0.15,200.0,58.0,0.7154865337028016,0.13465385428284585,0.7880952380952382,0.04285714285714286
EfiNu,1.7965513624153895e-05,10.0,0.3824586961941557,adam,elu,0.0995282171974543,190.0,117.0,0.7,0.15,200.0,37.0,0.7521402906521845,0.13449374983302442,0.8404761904761905,0.032905416574012525
dt7Qq,0.023385621380473027,100.0,0.09771174403683497,adam,tanh,0.01681250339556959,102.0,188.0,0.7,0.15,200.0,65.0,0.8415442302730529,0.05414592579656798,0.8071428571428572,0.21389183376951998
mklOE,1.355004831473287e-05,5.0,0.3299469340194909,SGD,relu,0.045907040557357996,114.0,37.0,0.7,0.15,200.0,58.0,0.5092186318972034,0.054385710484340564,0.5071428571428571,0.08302664654363189
sJhsO,0.0033051790412908033,30.0,0.217482176060709,adam,relu,0.0931507352882848,20.0,75.0,0.7,0.15,200.0,15.0,0.781998351236887,0.15243623549818242,0.7047619047619047,0.17037124330184858
L48bz,0.27068644128013974,50.0,0.11667864399858466,SGD,relu,0.05847967636202629,81.0,65.0,0.7,0.15,200.0,35.0,0.6201360544217687,0.1663893847822817,0.6065476190476191,0.16332643502022942
SYpKR,0.0004357618958974874,70.0,0.21435228892087102,adam,elu,0.08661575631389862,189.0,38.0,0.7,0.15,200.0,60.0,0.8275682805036908,0.07096115426769349,0.850595238095238,0.022658174179374147
zwHQy,0.003026334140650677,50.0,0.2511671005924049,SGD,relu,0.06059866712226985,176.0,77.0,0.7,0.15,200.0,29.0,0.6711834804843922,0.15015476259587973,0.6625,0.14677296897511033
llVj1,1.2294802905057565e-05,10.0,0.3465074555369567,SGD,relu,0.046664884785822286,53.0,182.0,0.7,0.15,200.0,68.0,0.4891476398144826,0.1278860776878483,0.4970238095238096,0.10126922705939027
xjH7m,0.003379185445853338,5.0,0.06633923707014451,SGD,elu,0.05503767024086581,149.0,75.0,0.7,0.15,200.0,68.0,0.8115642053642583,0.052220586261993836,0.8535714285714284,0.01708654773143729
D9lZC,3.154530210094116e-05,50.0,0.1422181860828601,SGD,tanh,0.08761376809839161,190.0,19.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
jhCZc,4.083983572799435e-05,50.0,0.331198471859525,SGD,relu,0.042546786990320995,118.0,82.0,0.7,0.15,200.0,64.0,0.5226984126984127,0.13061454591384572,0.5279761904761905,0.12752689681173474
vJpBY,2.2424787573617754e-06,10.0,0.30009882268406635,adam,relu,0.09153718611592108,72.0,174.0,0.7,0.15,200.0,39.0,0.4213581563938707,0.14161313792886815,0.5470238095238095,0.11127768834273334
S5IwO,0.06102454656745324,5.0,0.2504834298131184,adam,relu,0.03764149655863065,165.0,91.0,0.7,0.15,200.0,21.0,0.6012627311457759,0.1636256056912446,0.5,0.0
wBjXc,0.337442785577899,100.0,0.11737910587208274,adam,tanh,3.4746468511759334e-06,172.0,80.0,0.7,0.15,200.0,46.0,0.584389172335601,0.1061413871267794,0.5,0.0
M9jzH,0.00030559368931328825,100.0,0.301245759775572,adam,elu,0.006588608367044235,148.0,64.0,0.7,0.15,200.0,29.0,0.7403088627596359,0.18480103158169175,0.8029761904761905,0.09986704596987082
kNqEI,0.06331557339919412,50.0,0.04610027218706345,adam,tanh,0.0440744235748565,181.0,44.0,0.7,0.15,200.0,50.0,0.8001070221700095,0.08834382237741811,0.6642857142857143,0.20266436737865057
EyVz9,0.0034834267571872,70.0,0.3459765575143148,adam,tanh,0.06004947416720391,175.0,64.0,0.7,0.15,200.0,69.0,0.8805290988763964,0.0373220459071957,0.8595238095238095,0.028571428571428543
io04f,1.4874994672187869e-05,100.0,0.3910117313251254,SGD,tanh,0.014391653666108985,73.0,42.0,0.7,0.15,200.0,20.0,0.32484987631416207,0.17935207579276227,0.4511904761904762,0.1602683407385373
r7gTP,0.12512206784387817,30.0,0.16744138537642017,SGD,elu,0.025840288998377203,61.0,74.0,0.7,0.15,200.0,53.0,0.7665618807722681,0.15123193782329328,0.7744047619047618,0.15248903347060136
ri8S7,3.572269705831153e-05,5.0,0.022363096811624496,adam,relu,0.06920511072386878,124.0,193.0,0.7,0.15,200.0,53.0,0.7473479708257031,0.15004158418612817,0.7732142857142856,0.14011378798236251
sMdfj,9.456246002653716e-05,50.0,0.11571901552631028,adam,relu,0.08996596010198,138.0,80.0,0.7,0.15,200.0,45.0,0.7292176870748299,0.13475198638517327,0.7684523809523809,0.13720076695672928
YJYF1,1.4943669365316753e-06,70.0,0.013782049801267694,SGD,elu,0.06656257740891224,169.0,183.0,0.7,0.15,200.0,65.0,0.40772373393801964,0.17441072050362477,0.4988095238095238,0.09504444598196225
XnfJU,0.00026633087449916433,5.0,0.32353081716273074,adam,relu,0.027703474065438785,28.0,121.0,0.7,0.15,200.0,15.0,0.8579291375115348,0.04323709314482854,0.8654761904761905,0.010031130682352805
a6yTp,0.33203589735227035,30.0,0.017221392945567928,SGD,tanh,0.001974889664616686,71.0,130.0,0.7,0.15,200.0,69.0,0.8646421958069244,0.08722363464265556,0.8654761904761905,0.01579345138264476
XENis,4.2379581904983063e-05,100.0,0.10022793300685469,SGD,elu,0.018352505009648856,87.0,97.0,0.7,0.15,200.0,34.0,0.4583722428365286,0.1419782599281248,0.5625000000000001,0.12495038697958964
xafpB,0.02922840460189698,10.0,0.19589718065432093,adam,elu,0.09046718941575832,17.0,81.0,0.7,0.15,200.0,25.0,0.7900214142787158,0.12628272649702124,0.5136904761904761,0.038946042387989516
M87ZB,6.102529795078739e-05,70.0,0.3195473942751493,SGD,relu,0.03666809027774655,124.0,84.0,0.7,0.15,200.0,15.0,0.49385789871504154,0.1785700375719178,0.5517857142857144,0.08472686876221398
F0fsx,1.6938010671358514e-05,100.0,0.13491381337560768,SGD,relu,0.05431402031822399,138.0,85.0,0.7,0.15,200.0,36.0,0.39454371162587765,0.13660902863340002,0.5095238095238095,0.06537871532259992
tFnDE,0.00013308847714611416,10.0,0.26537182162215633,adam,elu,0.001057552586179633,108.0,183.0,0.7,0.15,200.0,28.0,0.8310306111960666,0.06340031011095626,0.856547619047619,0.013690476190476222
zPnS4,0.00011344412694289269,30.0,0.17425029481717647,adam,relu,0.06621888904410601,192.0,68.0,0.7,0.15,200.0,52.0,0.6974561945990517,0.18243100783706942,0.7053571428571428,0.16853228796336858
PSymG,0.27967659951829144,5.0,0.05435031921118969,SGD,tanh,0.017344895604322886,12.0,20.0,0.7,0.15,200.0,28.0,0.8882985544622917,0.05466973224114172,0.8101190476190476,0.12894703732685814
lHVhH,0.024778596412389286,100.0,0.34283911259772526,adam,elu,0.022645737551624537,64.0,81.0,0.7,0.15,200.0,21.0,0.7689875750176729,0.1419199722733597,0.8166666666666667,0.07186375367993604
rE3t4,0.0029042977904346653,10.0,0.3781332605682117,SGD,elu,0.09272773907139016,25.0,46.0,0.7,0.15,200.0,38.0,0.7880416392619709,0.098438129895993,0.8101190476190476,0.046371301675148364
y9FGN,4.710478198271442e-05,100.0,0.3758096082147957,SGD,tanh,0.04107614097715905,116.0,87.0,0.7,0.15,200.0,64.0,0.4805557445200302,0.17091233293819116,0.5535714285714286,0.13468700594029476
mEeB5,1.078850427381977e-05,10.0,0.22351304310010014,SGD,relu,0.09959218745709777,104.0,164.0,0.7,0.15,200.0,39.0,0.49482065553494115,0.04862634570398024,0.5125,0.075266439055349
SLz1c,0.45311342780008035,50.0,0.2779534397453319,SGD,relu,0.08318714375584725,198.0,179.0,0.7,0.15,200.0,50.0,0.6082053654024052,0.16566126254800947,0.6068452380952382,0.16329741769845635
Z8vwy,0.017322777508201177,100.0,0.07988618144971467,SGD,elu,0.09450738910918627,12.0,141.0,0.7,0.15,200.0,39.0,0.6739499244142101,0.11580184655646023,0.655357142857143,0.1944242984380534
JNp2x,0.0023856137126518433,100.0,0.29843364199422334,SGD,elu,0.0874996229319468,66.0,102.0,0.7,0.15,200.0,34.0,0.6711811900112084,0.11072480410431644,0.7,0.11791725258862626
Tzpag,0.2900487562621154,30.0,0.31581698043985873,adam,relu,0.016603663169250937,66.0,119.0,0.7,0.15,200.0,23.0,0.5,0.0,0.5,0.0
z7YXQ,0.00017897749052587977,100.0,0.3903284266130057,SGD,tanh,0.04999547576886574,35.0,143.0,0.7,0.15,200.0,26.0,0.4494352297923066,0.1988377316081293,0.5005952380952381,0.16533160007046266
CgQm5,0.05931509616440886,100.0,0.31784967451784873,adam,elu,0.025227558464648393,182.0,40.0,0.7,0.15,200.0,63.0,0.7890741835021602,0.10509485713205986,0.5630952380952381,0.12992562847352468
i1SEm,0.3416887245328018,100.0,0.1276099290554675,SGD,relu,0.09403645616233758,92.0,74.0,0.7,0.15,200.0,29.0,0.5722585034013605,0.12543244551967292,0.5660714285714286,0.13327087184920308
shKwG,0.00017969497117872768,50.0,0.3478977123804457,adam,relu,0.05349804034030971,53.0,153.0,0.7,0.15,200.0,61.0,0.716281179138322,0.14604381578548561,0.7446428571428572,0.16234730310478468
fEne2,0.0008421986748641809,70.0,0.3568719625168767,adam,elu,0.07619327689879041,167.0,64.0,0.7,0.15,200.0,28.0,0.8511318626395605,0.06428486254205382,0.8708333333333332,0.011309523809523814
PbkHU,0.0013576628945876684,50.0,0.19618776637690766,adam,elu,0.07839541910987603,153.0,59.0,0.7,0.15,200.0,13.0,0.849509759377078,0.03115004328216003,0.8630952380952379,0.01383208337931221
aiSCg,0.014085576812546755,70.0,0.07418804969843906,adam,elu,0.032586476993927416,43.0,59.0,0.7,0.15,200.0,21.0,0.8712384319130058,0.06517750370383071,0.8613095238095237,0.015533319465118921
xeihT,2.5084042608436717e-06,30.0,0.2893708130854808,SGD,elu,0.03485493478015971,186.0,172.0,0.7,0.15,200.0,13.0,0.3912162784305641,0.198616394139472,0.5488095238095239,0.11645388759722852
tFitF,0.0002699174442555518,30.0,0.3871954397200311,adam,elu,0.006016064910610908,176.0,172.0,0.7,0.15,200.0,42.0,0.8603173638249627,0.053358245390604665,0.868452380952381,0.012328759034052344
L5S6v,2.76742677227681e-05,100.0,0.37691541939306544,adam,elu,0.07166242467108858,148.0,179.0,0.7,0.15,200.0,28.0,0.7341081466524508,0.11862753892523387,0.8,0.09164347263770346
sJe0j,6.044001713419137e-06,10.0,0.15664596270620168,adam,tanh,0.07714761640463878,113.0,100.0,0.7,0.15,200.0,45.0,0.7435147392290249,0.055842260802513484,0.7815476190476189,0.07878982993754521
aCBba,0.09414735761110911,50.0,0.2729469148264804,adam,tanh,0.0011678819937549934,37.0,108.0,0.7,0.15,200.0,42.0,0.8002075841339256,0.09612577034160767,0.6869047619047619,0.19351098013577053
i0Cio,0.0001806599115295793,70.0,0.20319273302784557,SGD,elu,0.06782214093669865,80.0,62.0,0.7,0.15,200.0,41.0,0.454152133580705,0.21991719387937084,0.599404761904762,0.10651436033191063
lyJGz,0.007435174386151833,100.0,0.004562806106070738,adam,elu,0.044962389500283285,78.0,137.0,0.7,0.15,200.0,42.0,0.797144628237862,0.11697861876651197,0.8535714285714284,0.021658815950786017
